0.00.000.339 I srv  llama_server: initializing ...
0.00.007.915 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.008.248 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.009.491 I srv    load_model: loading model '/home/runner/work/Eldorado/Eldorado/ia_local/modelos/Qwen3-1.7B-Q4_K_M.gguf'
0.00.326.459 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.00.929.910 I cmn          init: llama threadpool init, n_threads = 4
0.01.048.076 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.056.390 I srv  llama_server: model loaded
0.01.056.403 I srv  llama_server: listening on http://127.0.0.1:8082
0.02.027.610 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
57.34.598.976 I slot print_timing: id  3 | task 57253 | n_gen =    200, tg =  16.37 t/s, tg_3s =  16.39 t/s
57.37.629.679 I slot print_timing: id  3 | task 57253 | n_gen =    250, tg =  16.40 t/s, tg_3s =  16.50 t/s
57.40.670.190 I slot print_timing: id  3 | task 57253 | n_gen =    300, tg =  16.40 t/s, tg_3s =  16.44 t/s
57.43.677.226 I slot print_timing: id  3 | task 57253 | n_gen =    349, tg =  16.39 t/s, tg_3s =  16.30 t/s
57.46.716.105 I slot print_timing: id  3 | task 57253 | n_gen =    397, tg =  16.31 t/s, tg_3s =  15.80 t/s
57.46.908.534 I slot print_timing: id  3 | task 57253 | prompt eval time =    2284.70 ms /   179 tokens (   12.76 ms per token,    78.35 tokens per second)
57.46.908.596 I slot print_timing: id  3 | task 57253 |        eval time =   24465.86 ms /   400 tokens (   61.32 ms per token,    16.31 tokens per second)
57.46.908.617 I slot print_timing: id  3 | task 57253 |       total time =   26750.56 ms /   579 tokens
57.46.908.638 I slot print_timing: id  3 | task 57253 |    graphs reused =      57211
57.46.910.968 I slot      release: id  3 | task 57253 | stop processing: n_tokens = 1443, truncated = 0
57.46.920.206 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.303 (> 0.100 thold), f_keep = 0.064
57.46.947.659 I slot launch_slot_: id  3 | task 57654 | processing task, is_child = 0
57.52.495.295 I slot print_timing: id  3 | task 57654 | n_gen =    100, tg =  24.23 t/s, tg_3s =  24.47 t/s
57.55.520.926 I slot print_timing: id  3 | task 57654 | n_gen =    172, tg =  24.05 t/s, tg_3s =  23.80 t/s
57.58.563.843 I slot print_timing: id  3 | task 57654 | n_gen =    243, tg =  23.83 t/s, tg_3s =  23.33 t/s
58.01.607.466 I slot print_timing: id  3 | task 57654 | n_gen =    314, tg =  23.72 t/s, tg_3s =  23.33 t/s
58.04.608.790 I slot print_timing: id  3 | task 57654 | n_gen =    383, tg =  23.58 t/s, tg_3s =  22.99 t/s
58.05.380.025 I slot print_timing: id  3 | task 57654 | prompt eval time =    1461.52 ms /   127 tokens (   11.51 ms per token,    86.90 tokens per second)
58.05.380.083 I slot print_timing: id  3 | task 57654 |        eval time =   16970.74 ms /   400 tokens (   42.53 ms per token,    23.51 tokens per second)
58.05.380.106 I slot print_timing: id  3 | task 57654 |       total time =   18432.26 ms /   527 tokens
58.05.380.127 I slot print_timing: id  3 | task 57654 |    graphs reused =      57609
58.05.381.902 I slot      release: id  3 | task 57654 | stop processing: n_tokens = 703, truncated = 0
58.05.391.934 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3449649498
58.05.403.129 I slot launch_slot_: id  2 | task 58055 | processing task, is_child = 0
58.13.055.976 I slot print_timing: id  2 | task 58055 | n_gen =    100, tg =  17.68 t/s, tg_3s =  17.86 t/s
58.16.112.544 I slot print_timing: id  2 | task 58055 | n_gen =    154, tg =  17.68 t/s, tg_3s =  17.67 t/s
58.19.135.120 I slot print_timing: id  2 | task 58055 | n_gen =    208, tg =  17.73 t/s, tg_3s =  17.87 t/s
58.22.173.961 I slot print_timing: id  2 | task 58055 | n_gen =    262, tg =  17.74 t/s, tg_3s =  17.77 t/s
58.25.199.376 I slot print_timing: id  2 | task 58055 | n_gen =    314, tg =  17.64 t/s, tg_3s =  17.19 t/s
58.28.247.192 I slot print_timing: id  2 | task 58055 | n_gen =    366, tg =  17.56 t/s, tg_3s =  17.06 t/s
58.30.270.391 I slot print_timing: id  2 | task 58055 | prompt eval time =    2044.44 ms /   155 tokens (   13.19 ms per token,    75.82 tokens per second)
58.30.270.401 I slot print_timing: id  2 | task 58055 |        eval time =   22812.55 ms /   400 tokens (   57.17 ms per token,    17.49 tokens per second)
58.30.270.401 I slot print_timing: id  2 | task 58055 |       total time =   24856.99 ms /   555 tokens
58.30.270.403 I slot print_timing: id  2 | task 58055 |    graphs reused =      58007
58.30.270.514 I slot      release: id  2 | task 58055 | stop processing: n_tokens = 1420, truncated = 0
58.30.282.056 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.327 (> 0.100 thold), f_keep = 0.065
58.30.308.408 I slot launch_slot_: id  2 | task 58456 | processing task, is_child = 0
58.35.535.551 I slot print_timing: id  2 | task 58456 | n_gen =    100, tg =  24.60 t/s, tg_3s =  24.85 t/s
58.38.549.291 I slot print_timing: id  2 | task 58456 | n_gen =    172, tg =  24.30 t/s, tg_3s =  23.89 t/s
58.41.562.204 I slot print_timing: id  2 | task 58456 | n_gen =    242, tg =  23.98 t/s, tg_3s =  23.23 t/s
58.43.899.832 I slot print_timing: id  2 | task 58456 | prompt eval time =    1202.78 ms /   105 tokens (   11.46 ms per token,    87.30 tokens per second)
58.43.899.897 I slot print_timing: id  2 | task 58456 |        eval time =   12388.55 ms /   296 tokens (   42.00 ms per token,    23.81 tokens per second)
58.43.899.918 I slot print_timing: id  2 | task 58456 |       total time =   13591.32 ms /   401 tokens
58.43.899.939 I slot print_timing: id  2 | task 58456 |    graphs reused =      58301
58.43.900.343 I slot      release: id  2 | task 58456 | stop processing: n_tokens = 576, truncated = 0
58.43.911.545 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3495617944
58.43.923.414 I slot launch_slot_: id  1 | task 58753 | processing task, is_child = 0
58.52.458.127 I slot print_timing: id  1 | task 58753 | n_gen =    100, tg =  16.92 t/s, tg_3s =  17.09 t/s
58.55.460.772 I slot print_timing: id  1 | task 58753 | n_gen =    151, tg =  16.94 t/s, tg_3s =  16.99 t/s
58.58.472.423 I slot print_timing: id  1 | task 58753 | n_gen =    202, tg =  16.94 t/s, tg_3s =  16.93 t/s
59.01.527.457 I slot print_timing: id  1 | task 58753 | n_gen =    253, tg =  16.89 t/s, tg_3s =  16.69 t/s
59.04.576.849 I slot print_timing: id  1 | task 58753 | n_gen =    304, tg =  16.86 t/s, tg_3s =  16.72 t/s
59.07.602.619 I slot print_timing: id  1 | task 58753 | n_gen =    354, tg =  16.81 t/s, tg_3s =  16.52 t/s
59.10.397.809 I slot print_timing: id  1 | task 58753 | prompt eval time =    2673.77 ms /   203 tokens (   13.17 ms per token,    75.92 tokens per second)
59.10.397.869 I slot print_timing: id  1 | task 58753 |        eval time =   23790.89 ms /   400 tokens (   59.63 ms per token,    16.77 tokens per second)
59.10.397.890 I slot print_timing: id  1 | task 58753 |       total time =   26464.67 ms /   603 tokens
59.10.397.911 I slot print_timing: id  1 | task 58753 |    graphs reused =      58699
59.10.398.043 I slot      release: id  1 | task 58753 | stop processing: n_tokens = 1467, truncated = 0
59.10.409.471 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.300 (> 0.100 thold), f_keep = 0.063
59.10.437.868 I slot launch_slot_: id  1 | task 59154 | processing task, is_child = 0
59.16.026.148 I slot print_timing: id  1 | task 59154 | n_gen =    100, tg =  24.29 t/s, tg_3s =  24.53 t/s
59.19.036.933 I slot print_timing: id  1 | task 59154 | n_gen =    171, tg =  23.99 t/s, tg_3s =  23.58 t/s
59.22.071.594 I slot print_timing: id  1 | task 59154 | n_gen =    241, tg =  23.71 t/s, tg_3s =  23.07 t/s
59.25.087.752 I slot print_timing: id  1 | task 59154 | n_gen =    310, tg =  23.52 t/s, tg_3s =  22.88 t/s
59.28.114.332 I slot print_timing: id  1 | task 59154 | n_gen =    379, tg =  23.39 t/s, tg_3s =  22.80 t/s
59.29.033.894 I slot print_timing: id  1 | task 59154 | prompt eval time =    1512.16 ms /   132 tokens (   11.46 ms per token,    87.29 tokens per second)
59.29.033.961 I slot print_timing: id  1 | task 59154 |        eval time =   17083.76 ms /   400 tokens (   42.82 ms per token,    23.36 tokens per second)
59.29.033.961 I slot print_timing: id  1 | task 59154 |       total time =   18595.92 ms /   532 tokens
59.29.033.963 I slot print_timing: id  1 | task 59154 |    graphs reused =      59097
59.29.034.029 I slot      release: id  1 | task 59154 | stop processing: n_tokens = 706, truncated = 0
59.29.045.681 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3544664021
59.29.056.905 I slot launch_slot_: id  0 | task 59555 | processing task, is_child = 0
59.36.553.682 I slot print_timing: id  0 | task 59555 | n_gen =    100, tg =  17.55 t/s, tg_3s =  17.73 t/s
59.39.568.902 I slot print_timing: id  0 | task 59555 | n_gen =    153, tg =  17.56 t/s, tg_3s =  17.58 t/s
59.42.598.838 I slot print_timing: id  0 | task 59555 | n_gen =    206, tg =  17.54 t/s, tg_3s =  17.49 t/s
59.45.642.908 I slot print_timing: id  0 | task 59555 | n_gen =    259, tg =  17.52 t/s, tg_3s =  17.41 t/s
59.48.695.032 I slot print_timing: id  0 | task 59555 | n_gen =    312, tg =  17.49 t/s, tg_3s =  17.36 t/s
59.51.750.048 I slot print_timing: id  0 | task 59555 | n_gen =    364, tg =  17.42 t/s, tg_3s =  17.02 t/s
59.53.908.870 I slot print_timing: id  0 | task 59555 | prompt eval time =    1845.79 ms /   138 tokens (   13.38 ms per token,    74.76 tokens per second)
59.53.908.935 I slot print_timing: id  0 | task 59555 |        eval time =   22995.88 ms /   400 tokens (   57.63 ms per token,    17.35 tokens per second)
59.53.908.956 I slot print_timing: id  0 | task 59555 |       total time =   24841.67 ms /   538 tokens
59.53.908.979 I slot print_timing: id  0 | task 59555 |    graphs reused =      59495
59.53.911.439 I slot      release: id  0 | task 59555 | stop processing: n_tokens = 1402, truncated = 0
59.53.920.725 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.351 (> 0.100 thold), f_keep = 0.066
59.53.946.254 I slot launch_slot_: id  0 | task 59956 | processing task, is_child = 0
59.59.009.198 I slot print_timing: id  0 | task 59956 | n_gen =    100, tg =  24.80 t/s, tg_3s =  25.05 t/s
60.02.031.043 I slot print_timing: id  0 | task 59956 | n_gen =    171, tg =  24.24 t/s, tg_3s =  23.50 t/s
60.05.042.283 I slot print_timing: id  0 | task 59956 | n_gen =    241, tg =  23.94 t/s, tg_3s =  23.25 t/s
60.08.065.959 I slot print_timing: id  0 | task 59956 | n_gen =    311, tg =  23.76 t/s, tg_3s =  23.15 t/s
60.11.090.010 I slot print_timing: id  0 | task 59956 | n_gen =    381, tg =  23.64 t/s, tg_3s =  23.15 t/s
60.11.912.213 I slot print_timing: id  0 | task 59956 | prompt eval time =    1070.91 ms /    91 tokens (   11.77 ms per token,    84.97 tokens per second)
60.11.912.220 I slot print_timing: id  0 | task 59956 |        eval time =   16894.94 ms /   400 tokens (   42.34 ms per token,    23.62 tokens per second)
60.11.912.221 I slot print_timing: id  0 | task 59956 |       total time =   17965.85 ms /   491 tokens
60.11.912.222 I slot print_timing: id  0 | task 59956 |    graphs reused =      59893
60.11.912.615 I slot      release: id  0 | task 59956 | stop processing: n_tokens = 661, truncated = 0
60.11.923.918 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3613391291
60.11.934.437 I slot launch_slot_: id  3 | task 60357 | processing task, is_child = 0
60.21.284.688 I slot print_timing: id  3 | task 60357 | n_gen =    100, tg =  16.09 t/s, tg_3s =  16.25 t/s
60.24.290.547 I slot print_timing: id  3 | task 60357 | n_gen =    148, tg =  16.05 t/s, tg_3s =  15.97 t/s
60.27.332.197 I slot print_timing: id  3 | task 60357 | n_gen =    197, tg =  16.06 t/s, tg_3s =  16.11 t/s
60.30.382.420 I slot print_timing: id  3 | task 60357 | n_gen =    246, tg =  16.06 t/s, tg_3s =  16.06 t/s
60.33.429.050 I slot print_timing: id  3 | task 60357 | n_gen =    295, tg =  16.07 t/s, tg_3s =  16.08 t/s
60.36.486.011 I slot print_timing: id  3 | task 60357 | n_gen =    344, tg =  16.06 t/s, tg_3s =  16.03 t/s
60.39.501.054 I slot print_timing: id  3 | task 60357 | n_gen =    392, tg =  16.04 t/s, tg_3s =  15.92 t/s
60.40.002.350 I slot print_timing: id  3 | task 60357 | prompt eval time =    3185.89 ms /   252 tokens (   12.64 ms per token,    79.10 tokens per second)
60.40.002.356 I slot print_timing: id  3 | task 60357 |        eval time =   24872.04 ms /   400 tokens (   62.34 ms per token,    16.04 tokens per second)
60.40.002.357 I slot print_timing: id  3 | task 60357 |       total time =   28057.92 ms /   652 tokens
60.40.002.358 I slot print_timing: id  3 | task 60357 |    graphs reused =      60291
60.40.002.859 I slot      release: id  3 | task 60357 | stop processing: n_tokens = 1516, truncated = 0
60.40.014.174 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.254 (> 0.100 thold), f_keep = 0.061
60.40.041.919 I slot launch_slot_: id  3 | task 60758 | processing task, is_child = 0
60.46.342.841 I slot print_timing: id  3 | task 60758 | n_gen =    100, tg =  23.97 t/s, tg_3s =  24.21 t/s
60.49.348.834 I slot print_timing: id  3 | task 60758 | n_gen =    169, tg =  23.54 t/s, tg_3s =  22.95 t/s
60.52.379.308 I slot print_timing: id  3 | task 60758 | n_gen =    239, tg =  23.41 t/s, tg_3s =  23.10 t/s
60.55.416.548 I slot print_timing: id  3 | task 60758 | n_gen =    309, tg =  23.33 t/s, tg_3s =  23.05 t/s
60.58.440.010 I slot print_timing: id  3 | task 60758 | n_gen =    379, tg =  23.29 t/s, tg_3s =  23.15 t/s
60.59.348.509 I slot print_timing: id  3 | task 60758 | prompt eval time =    2170.82 ms /   191 tokens (   11.37 ms per token,    87.99 tokens per second)
60.59.348.569 I slot print_timing: id  3 | task 60758 |        eval time =   17135.67 ms /   400 tokens (   42.95 ms per token,    23.28 tokens per second)
60.59.348.590 I slot print_timing: id  3 | task 60758 |       total time =   19306.49 ms /   591 tokens
60.59.348.611 I slot print_timing: id  3 | task 60758 |    graphs reused =      60689
60.59.349.020 I slot      release: id  3 | task 60758 | stop processing: n_tokens = 761, truncated = 0
60.59.360.216 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3651909727
60.59.372.424 I slot launch_slot_: id  2 | task 61159 | processing task, is_child = 0
61.07.726.076 I slot print_timing: id  2 | task 61159 | n_gen =    100, tg =  15.79 t/s, tg_3s =  15.94 t/s
61.10.777.993 I slot print_timing: id  2 | task 61159 | n_gen =    148, tg =  15.77 t/s, tg_3s =  15.73 t/s
61.13.826.362 I slot print_timing: id  2 | task 61159 | n_gen =    196, tg =  15.76 t/s, tg_3s =  15.75 t/s
61.16.861.978 I slot print_timing: id  2 | task 61159 | n_gen =    244, tg =  15.77 t/s, tg_3s =  15.81 t/s
61.19.908.675 I slot print_timing: id  2 | task 61159 | n_gen =    292, tg =  15.77 t/s, tg_3s =  15.75 t/s
61.22.969.292 I slot print_timing: id  2 | task 61159 | n_gen =    341, tg =  15.80 t/s, tg_3s =  16.01 t/s
61.25.972.196 I slot print_timing: id  2 | task 61159 | n_gen =    389, tg =  15.83 t/s, tg_3s =  15.98 t/s
61.26.655.276 I slot print_timing: id  2 | task 61159 | prompt eval time =    2070.09 ms /   162 tokens (   12.78 ms per token,    78.26 tokens per second)
61.26.655.333 I slot print_timing: id  2 | task 61159 |        eval time =   25200.85 ms /   400 tokens (   63.16 ms per token,    15.83 tokens per second)
61.26.655.353 I slot print_timing: id  2 | task 61159 |       total time =   27270.94 ms /   562 tokens
61.26.655.374 I slot print_timing: id  2 | task 61159 |    graphs reused =      61087
61.26.655.847 I slot      release: id  2 | task 61159 | stop processing: n_tokens = 1426, truncated = 0
61.26.668.136 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.337 (> 0.100 thold), f_keep = 0.065
61.26.689.411 I slot launch_slot_: id  2 | task 61560 | processing task, is_child = 0
61.33.101.770 I slot print_timing: id  2 | task 61560 | n_gen =    100, tg =  22.69 t/s, tg_3s =  22.92 t/s
61.36.121.015 I slot print_timing: id  2 | task 61560 | n_gen =    163, tg =  21.95 t/s, tg_3s =  20.87 t/s
61.39.133.326 I slot print_timing: id  2 | task 61560 | n_gen =    221, tg =  21.17 t/s, tg_3s =  19.25 t/s
61.42.136.878 I slot print_timing: id  2 | task 61560 | n_gen =    276, tg =  20.53 t/s, tg_3s =  18.31 t/s
61.45.173.776 I slot print_timing: id  2 | task 61560 | n_gen =    329, tg =  19.96 t/s, tg_3s =  17.45 t/s
61.47.189.340 I slot print_timing: id  2 | task 61560 | prompt eval time =    2050.04 ms /   181 tokens (   11.33 ms per token,    88.29 tokens per second)
61.47.189.399 I slot print_timing: id  2 | task 61560 |        eval time =   18449.79 ms /   363 tokens (   50.97 ms per token,    19.62 tokens per second)
61.47.189.420 I slot print_timing: id  2 | task 61560 |       total time =   20499.83 ms /   544 tokens
61.47.189.441 I slot print_timing: id  2 | task 61560 |    graphs reused =      61448
61.47.189.868 I slot      release: id  2 | task 61560 | stop processing: n_tokens = 635, truncated = 0
61.47.201.042 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3697043390
61.47.212.588 I slot launch_slot_: id  1 | task 61924 | processing task, is_child = 0
61.55.172.288 I slot print_timing: id  1 | task 61924 | n_gen =    100, tg =  17.14 t/s, tg_3s =  17.31 t/s
61.58.211.593 I slot print_timing: id  1 | task 61924 | n_gen =    153, tg =  17.24 t/s, tg_3s =  17.44 t/s
62.01.245.883 I slot print_timing: id  1 | task 61924 | n_gen =    206, tg =  17.30 t/s, tg_3s =  17.47 t/s
62.04.294.879 I slot print_timing: id  1 | task 61924 | n_gen =    260, tg =  17.38 t/s, tg_3s =  17.71 t/s
62.07.342.865 I slot print_timing: id  1 | task 61924 | n_gen =    313, tg =  17.38 t/s, tg_3s =  17.39 t/s
62.10.375.110 I slot print_timing: id  1 | task 61924 | n_gen =    364, tg =  17.30 t/s, tg_3s =  16.82 t/s
62.12.519.681 I slot print_timing: id  1 | task 61924 | prompt eval time =    2173.54 ms /   172 tokens (   12.64 ms per token,    79.13 tokens per second)
62.12.519.740 I slot print_timing: id  1 | task 61924 |        eval time =   23123.85 ms /   400 tokens (   57.95 ms per token,    17.25 tokens per second)
62.12.519.765 I slot print_timing: id  1 | task 61924 |       total time =   25297.39 ms /   572 tokens
62.12.519.786 I slot print_timing: id  1 | task 61924 |    graphs reused =      61846
62.12.519.923 I slot      release: id  1 | task 61924 | stop processing: n_tokens = 1436, truncated = 0
62.12.532.802 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.831 (> 0.100 thold), f_keep = 0.602
62.12.532.986 I slot launch_slot_: id  1 | task 62325 | processing task, is_child = 0
62.20.315.433 I slot print_timing: id  1 | task 62325 | n_gen =    100, tg =  17.67 t/s, tg_3s =  17.85 t/s
62.23.350.067 I slot print_timing: id  1 | task 62325 | n_gen =    153, tg =  17.60 t/s, tg_3s =  17.47 t/s
62.26.407.394 I slot print_timing: id  1 | task 62325 | n_gen =    206, tg =  17.53 t/s, tg_3s =  17.34 t/s
62.29.449.975 I slot print_timing: id  1 | task 62325 | n_gen =    259, tg =  17.51 t/s, tg_3s =  17.42 t/s
62.32.464.809 I slot print_timing: id  1 | task 62325 | n_gen =    311, tg =  17.46 t/s, tg_3s =  17.25 t/s
62.35.479.898 I slot print_timing: id  1 | task 62325 | n_gen =    361, tg =  17.34 t/s, tg_3s =  16.58 t/s
62.37.846.469 I slot print_timing: id  1 | task 62325 | prompt eval time =    2180.08 ms /   176 tokens (   12.39 ms per token,    80.73 tokens per second)
62.37.846.531 I slot print_timing: id  1 | task 62325 |        eval time =   23133.34 ms /   400 tokens (   57.98 ms per token,    17.25 tokens per second)
62.37.846.552 I slot print_timing: id  1 | task 62325 |       total time =   25313.42 ms /   576 tokens
62.37.846.594 I slot print_timing: id  1 | task 62325 |    graphs reused =      62244
62.37.846.733 I slot      release: id  1 | task 62325 | stop processing: n_tokens = 1440, truncated = 0
62.37.858.006 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.330 (> 0.100 thold), f_keep = 0.064
62.37.885.752 I slot launch_slot_: id  1 | task 62726 | processing task, is_child = 0
62.43.150.593 I slot print_timing: id  1 | task 62726 | n_gen =    100, tg =  23.96 t/s, tg_3s =  24.20 t/s
62.46.179.506 I slot print_timing: id  1 | task 62726 | n_gen =    171, tg =  23.74 t/s, tg_3s =  23.44 t/s
62.49.197.109 I slot print_timing: id  1 | task 62726 | n_gen =    240, tg =  23.48 t/s, tg_3s =  22.87 t/s
62.52.235.452 I slot print_timing: id  1 | task 62726 | n_gen =    309, tg =  23.30 t/s, tg_3s =  22.71 t/s
62.55.240.011 I slot print_timing: id  1 | task 62726 | n_gen =    375, tg =  23.06 t/s, tg_3s =  21.97 t/s
62.56.359.461 I slot print_timing: id  1 | task 62726 | prompt eval time =    1132.88 ms /   100 tokens (   11.33 ms per token,    88.27 tokens per second)
62.56.359.524 I slot print_timing: id  1 | task 62726 |        eval time =   17340.73 ms /   400 tokens (   43.46 ms per token,    23.01 tokens per second)
62.56.359.545 I slot print_timing: id  1 | task 62726 |       total time =   18473.61 ms /   500 tokens
62.56.359.567 I slot print_timing: id  1 | task 62726 |    graphs reused =      62642
62.56.359.671 I slot      release: id  1 | task 62726 | stop processing: n_tokens = 678, truncated = 0
62.56.371.168 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3739921976
62.56.383.206 I slot launch_slot_: id  0 | task 63127 | processing task, is_child = 0
63.03.398.570 I slot print_timing: id  0 | task 63127 | n_gen =    100, tg =  16.44 t/s, tg_3s =  16.61 t/s
63.06.416.965 I slot print_timing: id  0 | task 63127 | n_gen =    150, tg =  16.48 t/s, tg_3s =  16.57 t/s
63.09.470.756 I slot print_timing: id  0 | task 63127 | n_gen =    201, tg =  16.54 t/s, tg_3s =  16.70 t/s
63.12.471.207 I slot print_timing: id  0 | task 63127 | n_gen =    251, tg =  16.56 t/s, tg_3s =  16.66 t/s
63.15.472.842 I slot print_timing: id  0 | task 63127 | n_gen =    301, tg =  16.58 t/s, tg_3s =  16.66 t/s
63.18.533.782 I slot print_timing: id  0 | task 63127 | n_gen =    350, tg =  16.50 t/s, tg_3s =  16.01 t/s
63.21.538.747 I slot print_timing: id  0 | task 63127 | n_gen =    398, tg =  16.43 t/s, tg_3s =  15.97 t/s
63.21.659.942 I slot print_timing: id  0 | task 63127 | prompt eval time =     982.63 ms /    57 tokens (   17.24 ms per token,    58.01 tokens per second)
63.21.660.002 I slot print_timing: id  0 | task 63127 |        eval time =   24283.02 ms /   400 tokens (   60.86 ms per token,    16.43 tokens per second)
63.21.660.023 I slot print_timing: id  0 | task 63127 |       total time =   25265.66 ms /   457 tokens
63.21.660.044 I slot print_timing: id  0 | task 63127 |    graphs reused =      63040
63.21.662.471 I slot      release: id  0 | task 63127 | stop processing: n_tokens = 1321, truncated = 0
63.21.672.811 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.864 (> 0.100 thold), f_keep = 0.655
63.21.672.992 I slot launch_slot_: id  0 | task 63528 | processing task, is_child = 0
63.29.637.707 I slot print_timing: id  0 | task 63528 | n_gen =    100, tg =  16.21 t/s, tg_3s =  16.38 t/s
63.32.647.653 I slot print_timing: id  0 | task 63528 | n_gen =    150, tg =  16.34 t/s, tg_3s =  16.61 t/s
63.35.653.522 I slot print_timing: id  0 | task 63528 | n_gen =    200, tg =  16.42 t/s, tg_3s =  16.63 t/s
63.38.711.766 I slot print_timing: id  0 | task 63528 | n_gen =    251, tg =  16.47 t/s, tg_3s =  16.68 t/s
63.41.764.012 I slot print_timing: id  0 | task 63528 | n_gen =    302, tg =  16.51 t/s, tg_3s =  16.71 t/s
63.44.780.040 I slot print_timing: id  0 | task 63528 | n_gen =    352, tg =  16.52 t/s, tg_3s =  16.58 t/s
63.47.675.546 I slot print_timing: id  0 | task 63528 | prompt eval time =    1857.89 ms /   136 tokens (   13.66 ms per token,    73.20 tokens per second)
63.47.675.632 I slot print_timing: id  0 | task 63528 |        eval time =   24144.60 ms /   400 tokens (   60.51 ms per token,    16.53 tokens per second)
63.47.675.662 I slot print_timing: id  0 | task 63528 |       total time =   26002.49 ms /   536 tokens
63.47.675.681 I slot print_timing: id  0 | task 63528 |    graphs reused =      63438
63.47.678.160 I slot      release: id  0 | task 63528 | stop processing: n_tokens = 1400, truncated = 0
63.47.687.289 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.355 (> 0.100 thold), f_keep = 0.066
63.47.712.721 I slot launch_slot_: id  0 | task 63929 | processing task, is_child = 0
63.52.686.252 I slot print_timing: id  0 | task 63929 | n_gen =    100, tg =  25.06 t/s, tg_3s =  25.32 t/s
63.55.699.437 I slot print_timing: id  0 | task 63929 | n_gen =    173, tg =  24.70 t/s, tg_3s =  24.23 t/s
63.58.728.760 I slot print_timing: id  0 | task 63929 | n_gen =    244, tg =  24.32 t/s, tg_3s =  23.44 t/s
64.01.754.892 I slot print_timing: id  0 | task 63929 | n_gen =    314, tg =  24.04 t/s, tg_3s =  23.13 t/s
64.04.782.883 I slot print_timing: id  0 | task 63929 | n_gen =    384, tg =  23.87 t/s, tg_3s =  23.12 t/s
64.04.868.899 I slot print_timing: id  0 | task 63929 | prompt eval time =    1023.57 ms /    88 tokens (   11.63 ms per token,    85.97 tokens per second)
64.04.868.917 I slot print_timing: id  0 | task 63929 |        eval time =   16132.51 ms /   386 tokens (   41.90 ms per token,    23.86 tokens per second)
64.04.868.918 I slot print_timing: id  0 | task 63929 |       total time =   17156.08 ms /   474 tokens
64.04.868.919 I slot print_timing: id  0 | task 63929 |    graphs reused =      63822
64.04.868.994 I slot      release: id  0 | task 63929 | stop processing: n_tokens = 644, truncated = 0
64.04.880.451 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3787358407
64.04.880.670 I slot launch_slot_: id  3 | task 64316 | processing task, is_child = 0
64.20.766.341 I slot print_timing: id  3 | task 64316 | n_gen =    100, tg =  20.50 t/s, tg_3s =  20.71 t/s
64.23.803.075 I slot print_timing: id  3 | task 64316 | n_gen =    160, tg =  20.21 t/s, tg_3s =  19.76 t/s
64.26.845.315 I slot print_timing: id  3 | task 64316 | n_gen =    220, tg =  20.08 t/s, tg_3s =  19.72 t/s
64.29.857.081 I slot print_timing: id  3 | task 64316 | n_gen =    279, tg =  19.97 t/s, tg_3s =  19.59 t/s
64.32.884.008 I slot print_timing: id  3 | task 64316 | n_gen =    336, tg =  19.77 t/s, tg_3s =  18.83 t/s
64.35.935.204 I slot print_timing: id  3 | task 64316 | n_gen =    392, tg =  19.55 t/s, tg_3s =  18.35 t/s
64.36.371.575 I slot print_timing: id  3 | task 64316 | prompt eval time =   11046.58 ms /   975 tokens (   11.33 ms per token,    88.26 tokens per second)
64.36.371.587 I slot print_timing: id  3 | task 64316 |        eval time =   20434.38 ms /   400 tokens (   51.21 ms per token,    19.53 tokens per second)
64.36.371.588 I slot print_timing: id  3 | task 64316 |       total time =   31480.96 ms /  1375 tokens
64.36.371.589 I slot print_timing: id  3 | task 64316 |    graphs reused =      64218
