0.00.000.395 I srv  llama_server: initializing ...
0.00.009.710 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.010.141 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.011.457 I srv    load_model: loading model '/home/runner/work/Eldorado/Eldorado/ia_local/modelos/qwen2.5-3b-instruct-q4_k_m.gguf'
0.00.458.997 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.01.670.667 I cmn          init: llama threadpool init, n_threads = 4
0.01.880.576 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.887.299 I srv  llama_server: model loaded
0.01.887.316 I srv  llama_server: listening on http://127.0.0.1:8081
0.02.024.299 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
34.42.258.329 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.327 (> 0.100 thold), f_keep = 0.154
34.42.262.372 I slot launch_slot_: id  3 | task 22655 | processing task, is_child = 0
34.51.889.920 I slot print_timing: id  3 | task 22655 | n_gen =    100, tg =  16.34 t/s, tg_3s =  16.51 t/s
34.53.067.749 I slot print_timing: id  3 | task 22655 | prompt eval time =    3569.30 ms /   109 tokens (   32.75 ms per token,    30.54 tokens per second)
34.53.067.767 I slot print_timing: id  3 | task 22655 |        eval time =    7236.01 ms /   119 tokens (   61.32 ms per token,    16.31 tokens per second)
34.53.067.768 I slot print_timing: id  3 | task 22655 |       total time =   10805.31 ms /   228 tokens
34.53.067.769 I slot print_timing: id  3 | task 22655 |    graphs reused =      22255
34.53.069.150 I slot      release: id  3 | task 22655 | stop processing: n_tokens = 399, truncated = 0
34.53.076.702 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.219 (> 0.100 thold), f_keep = 0.231
34.53.080.400 I slot launch_slot_: id  3 | task 22775 | processing task, is_child = 0
35.05.533.290 I slot print_timing: id  3 | task 22775 | n_gen =    100, tg =  16.13 t/s, tg_3s =  16.29 t/s
35.08.592.692 I slot print_timing: id  3 | task 22775 | n_gen =    148, tg =  15.98 t/s, tg_3s =  15.69 t/s
35.11.642.035 I slot print_timing: id  3 | task 22775 | n_gen =    196, tg =  15.92 t/s, tg_3s =  15.74 t/s
35.12.404.376 I slot print_timing: id  3 | task 22775 | prompt eval time =    6315.99 ms /   195 tokens (   32.39 ms per token,    30.87 tokens per second)
35.12.404.395 I slot print_timing: id  3 | task 22775 |        eval time =   13007.94 ms /   208 tokens (   62.84 ms per token,    15.91 tokens per second)
35.12.404.396 I slot print_timing: id  3 | task 22775 |       total time =   19323.93 ms /   403 tokens
35.12.404.397 I slot print_timing: id  3 | task 22775 |    graphs reused =      22460
35.12.404.468 I slot      release: id  3 | task 22775 | stop processing: n_tokens = 627, truncated = 0
35.12.413.239 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.300 (> 0.100 thold), f_keep = 0.147
35.12.419.079 I slot launch_slot_: id  3 | task 22984 | processing task, is_child = 0
35.22.932.801 I slot print_timing: id  3 | task 22984 | n_gen =    100, tg =  16.22 t/s, tg_3s =  16.38 t/s
35.24.253.618 I slot print_timing: id  3 | task 22984 | prompt eval time =    4408.27 ms /   136 tokens (   32.41 ms per token,    30.85 tokens per second)
35.24.253.636 I slot print_timing: id  3 | task 22984 |        eval time =    7426.20 ms /   121 tokens (   61.89 ms per token,    16.16 tokens per second)
35.24.253.637 I slot print_timing: id  3 | task 22984 |       total time =   11834.47 ms /   257 tokens
35.24.253.638 I slot print_timing: id  3 | task 22984 |    graphs reused =      22579
35.24.253.705 I slot      release: id  3 | task 22984 | stop processing: n_tokens = 427, truncated = 0
35.24.263.790 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.259 (> 0.100 thold), f_keep = 0.215
35.24.267.758 I slot launch_slot_: id  3 | task 23106 | processing task, is_child = 0
35.34.971.600 I slot print_timing: id  3 | task 23106 | n_gen =    100, tg =  16.04 t/s, tg_3s =  16.20 t/s
35.38.013.105 I slot print_timing: id  3 | task 23106 | n_gen =    149, tg =  16.06 t/s, tg_3s =  16.11 t/s
35.39.210.880 I slot print_timing: id  3 | task 23106 | prompt eval time =    4532.07 ms /   138 tokens (   32.84 ms per token,    30.45 tokens per second)
35.39.210.941 I slot print_timing: id  3 | task 23106 |        eval time =   10411.01 ms /   168 tokens (   62.34 ms per token,    16.04 tokens per second)
35.39.210.967 I slot print_timing: id  3 | task 23106 |       total time =   14943.08 ms /   306 tokens
35.39.210.993 I slot print_timing: id  3 | task 23106 |    graphs reused =      22744
35.39.212.330 I slot      release: id  3 | task 23106 | stop processing: n_tokens = 522, truncated = 0
35.39.219.596 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.351 (> 0.100 thold), f_keep = 0.176
35.39.223.526 I slot launch_slot_: id  3 | task 23275 | processing task, is_child = 0
35.48.404.731 I slot print_timing: id  3 | task 23275 | prompt eval time =    3013.79 ms /    91 tokens (   33.12 ms per token,    30.19 tokens per second)
35.48.404.742 I slot print_timing: id  3 | task 23275 |        eval time =    6167.35 ms /    99 tokens (   62.93 ms per token,    15.89 tokens per second)
35.48.404.743 I slot print_timing: id  3 | task 23275 |       total time =    9181.14 ms /   190 tokens
35.48.404.744 I slot print_timing: id  3 | task 23275 |    graphs reused =      22841
35.48.404.813 I slot      release: id  3 | task 23275 | stop processing: n_tokens = 360, truncated = 0
35.48.413.867 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.196 (> 0.100 thold), f_keep = 0.256
35.48.418.337 I slot launch_slot_: id  3 | task 23375 | processing task, is_child = 0
36.02.870.645 I slot print_timing: id  3 | task 23375 | n_gen =    100, tg =  15.76 t/s, tg_3s =  15.92 t/s
36.05.202.550 I slot print_timing: id  3 | task 23375 | prompt eval time =    8171.47 ms /   252 tokens (   32.43 ms per token,    30.84 tokens per second)
36.05.202.570 I slot print_timing: id  3 | task 23375 |        eval time =    8612.68 ms /   136 tokens (   63.80 ms per token,    15.67 tokens per second)
36.05.202.571 I slot print_timing: id  3 | task 23375 |       total time =   16784.15 ms /   388 tokens
36.05.202.572 I slot print_timing: id  3 | task 23375 |    graphs reused =      22974
36.05.203.436 I slot      release: id  3 | task 23375 | stop processing: n_tokens = 604, truncated = 0
36.05.211.642 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.254 (> 0.100 thold), f_keep = 0.152
36.05.215.885 I slot launch_slot_: id  3 | task 23512 | processing task, is_child = 0
36.17.624.008 I slot print_timing: id  3 | task 23512 | n_gen =    100, tg =  15.94 t/s, tg_3s =  16.11 t/s
36.20.629.779 I slot print_timing: id  3 | task 23512 | n_gen =    148, tg =  15.95 t/s, tg_3s =  15.97 t/s
36.23.659.407 I slot print_timing: id  3 | task 23512 | n_gen =    195, tg =  15.84 t/s, tg_3s =  15.51 t/s
36.24.312.805 I slot print_timing: id  3 | task 23512 | prompt eval time =    6199.06 ms /   191 tokens (   32.46 ms per token,    30.81 tokens per second)
36.24.312.866 I slot print_timing: id  3 | task 23512 |        eval time =   12897.80 ms /   205 tokens (   63.22 ms per token,    15.82 tokens per second)
36.24.312.894 I slot print_timing: id  3 | task 23512 |       total time =   19096.86 ms /   396 tokens
36.24.312.920 I slot print_timing: id  3 | task 23512 |    graphs reused =      23176
36.24.314.303 I slot      release: id  3 | task 23512 | stop processing: n_tokens = 566, truncated = 0
36.24.321.674 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.243 (> 0.100 thold), f_keep = 0.163
36.24.325.954 I slot launch_slot_: id  3 | task 23718 | processing task, is_child = 0
36.35.912.945 I slot print_timing: id  3 | task 23718 | n_gen =    100, tg =  15.47 t/s, tg_3s =  15.63 t/s
36.38.949.481 I slot print_timing: id  3 | task 23718 | n_gen =    146, tg =  15.37 t/s, tg_3s =  15.15 t/s
36.41.967.071 I slot print_timing: id  3 | task 23718 | prompt eval time =    5188.39 ms /   158 tokens (   32.84 ms per token,    30.45 tokens per second)
36.41.967.079 I slot print_timing: id  3 | task 23718 |        eval time =   12452.65 ms /   190 tokens (   65.89 ms per token,    15.18 tokens per second)
36.41.967.080 I slot print_timing: id  3 | task 23718 |       total time =   17641.04 ms /   348 tokens
36.41.967.082 I slot print_timing: id  3 | task 23718 |    graphs reused =      23363
36.41.967.155 I slot      release: id  3 | task 23718 | stop processing: n_tokens = 568, truncated = 0
36.41.976.172 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.337 (> 0.100 thold), f_keep = 0.162
36.41.981.291 I slot launch_slot_: id  3 | task 23909 | processing task, is_child = 0
36.51.169.653 I slot print_timing: id  3 | task 23909 | prompt eval time =    3329.30 ms /   102 tokens (   32.64 ms per token,    30.64 tokens per second)
36.51.169.718 I slot print_timing: id  3 | task 23909 |        eval time =    5858.98 ms /    93 tokens (   63.68 ms per token,    15.70 tokens per second)
36.51.169.747 I slot print_timing: id  3 | task 23909 |       total time =    9188.28 ms /   195 tokens
36.51.169.773 I slot print_timing: id  3 | task 23909 |    graphs reused =      23454
36.51.176.272 I slot      release: id  3 | task 23909 | stop processing: n_tokens = 365, truncated = 0
36.51.178.842 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.237 (> 0.100 thold), f_keep = 0.252
36.51.182.390 I slot launch_slot_: id  3 | task 24003 | processing task, is_child = 0
37.02.652.680 I slot print_timing: id  3 | task 24003 | n_gen =    100, tg =  15.99 t/s, tg_3s =  16.15 t/s
37.05.699.543 I slot print_timing: id  3 | task 24003 | n_gen =    147, tg =  15.80 t/s, tg_3s =  15.43 t/s
37.08.707.409 I slot print_timing: id  3 | task 24003 | n_gen =    193, tg =  15.68 t/s, tg_3s =  15.29 t/s
37.10.344.155 I slot print_timing: id  3 | task 24003 | prompt eval time =    5278.64 ms /   163 tokens (   32.38 ms per token,    30.88 tokens per second)
37.10.344.165 I slot print_timing: id  3 | task 24003 |        eval time =   13883.08 ms /   218 tokens (   63.98 ms per token,    15.63 tokens per second)
37.10.344.166 I slot print_timing: id  3 | task 24003 |       total time =   19161.72 ms /   381 tokens
37.10.344.170 I slot print_timing: id  3 | task 24003 |    graphs reused =      23669
37.10.348.270 I slot      release: id  3 | task 24003 | stop processing: n_tokens = 606, truncated = 0
37.10.353.095 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.552 (> 0.100 thold), f_keep = 0.358
37.10.357.794 I slot launch_slot_: id  3 | task 24222 | processing task, is_child = 0
37.22.050.803 I slot print_timing: id  3 | task 24222 | n_gen =    100, tg =  15.90 t/s, tg_3s =  16.06 t/s
37.25.104.657 I slot print_timing: id  3 | task 24222 | n_gen =    148, tg =  15.84 t/s, tg_3s =  15.72 t/s
37.28.161.871 I slot print_timing: id  3 | task 24222 | n_gen =    195, tg =  15.72 t/s, tg_3s =  15.37 t/s
37.30.233.274 I slot print_timing: id  3 | task 24222 | prompt eval time =    5465.78 ms /   168 tokens (   32.53 ms per token,    30.74 tokens per second)
37.30.233.334 I slot print_timing: id  3 | task 24222 |        eval time =   14409.62 ms /   227 tokens (   63.76 ms per token,    15.68 tokens per second)
37.30.233.361 I slot print_timing: id  3 | task 24222 |       total time =   19875.40 ms /   395 tokens
37.30.233.387 I slot print_timing: id  3 | task 24222 |    graphs reused =      23893
37.30.234.673 I slot      release: id  3 | task 24222 | stop processing: n_tokens = 619, truncated = 0
37.30.241.978 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.330 (> 0.100 thold), f_keep = 0.149
37.30.246.038 I slot launch_slot_: id  3 | task 24450 | processing task, is_child = 0
37.40.024.084 I slot print_timing: id  3 | task 24450 | n_gen =    100, tg =  15.93 t/s, tg_3s =  16.09 t/s
37.43.012.560 I slot print_timing: id  3 | task 24450 | prompt eval time =    3561.72 ms /   108 tokens (   32.98 ms per token,    30.32 tokens per second)
37.43.012.628 I slot print_timing: id  3 | task 24450 |        eval time =    9204.72 ms /   148 tokens (   62.62 ms per token,    15.97 tokens per second)
37.43.012.654 I slot print_timing: id  3 | task 24450 |       total time =   12766.45 ms /   256 tokens
37.43.012.680 I slot print_timing: id  3 | task 24450 |    graphs reused =      24039
37.43.013.058 I slot      release: id  3 | task 24450 | stop processing: n_tokens = 426, truncated = 0
37.43.023.237 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.336 (> 0.100 thold), f_keep = 0.216
37.43.027.328 I slot launch_slot_: id  3 | task 24599 | processing task, is_child = 0
37.51.070.082 I slot print_timing: id  3 | task 24599 | n_gen =    100, tg =  15.98 t/s, tg_3s =  16.14 t/s
37.52.929.350 I slot print_timing: id  3 | task 24599 | prompt eval time =    1847.42 ms /    54 tokens (   34.21 ms per token,    29.23 tokens per second)
37.52.929.409 I slot print_timing: id  3 | task 24599 |        eval time =    8054.53 ms /   130 tokens (   62.44 ms per token,    16.02 tokens per second)
37.52.929.436 I slot print_timing: id  3 | task 24599 |       total time =    9901.95 ms /   184 tokens
37.52.929.477 I slot print_timing: id  3 | task 24599 |    graphs reused =      24167
37.52.929.564 I slot      release: id  3 | task 24599 | stop processing: n_tokens = 403, truncated = 0
37.52.940.525 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.615 (> 0.100 thold), f_keep = 0.538
37.52.940.732 I slot launch_slot_: id  3 | task 24730 | processing task, is_child = 0
38.03.589.063 I slot print_timing: id  3 | task 24730 | n_gen =    100, tg =  16.00 t/s, tg_3s =  16.16 t/s
38.06.633.573 I slot print_timing: id  3 | task 24730 | n_gen =    148, tg =  15.92 t/s, tg_3s =  15.77 t/s
38.08.158.515 I slot print_timing: id  3 | task 24730 | prompt eval time =    4459.87 ms /   136 tokens (   32.79 ms per token,    30.49 tokens per second)
38.08.158.577 I slot print_timing: id  3 | task 24730 |        eval time =   10757.87 ms /   172 tokens (   62.91 ms per token,    15.90 tokens per second)
38.08.158.603 I slot print_timing: id  3 | task 24730 |       total time =   15217.74 ms /   308 tokens
38.08.158.632 I slot print_timing: id  3 | task 24730 |    graphs reused =      24336
38.08.158.725 I slot      release: id  3 | task 24730 | stop processing: n_tokens = 524, truncated = 0
38.08.167.435 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.355 (> 0.100 thold), f_keep = 0.176
38.08.171.398 I slot launch_slot_: id  3 | task 24903 | processing task, is_child = 0
38.17.331.088 I slot print_timing: id  3 | task 24903 | n_gen =    100, tg =  15.83 t/s, tg_3s =  15.99 t/s
38.20.344.836 I slot print_timing: id  3 | task 24903 | n_gen =    147, tg =  15.75 t/s, tg_3s =  15.60 t/s
38.20.788.042 I slot print_timing: id  3 | task 24903 | prompt eval time =    2905.56 ms /    88 tokens (   33.02 ms per token,    30.29 tokens per second)
38.20.788.056 I slot print_timing: id  3 | task 24903 |        eval time =    9711.01 ms /   154 tokens (   63.47 ms per token,    15.76 tokens per second)
38.20.788.057 I slot print_timing: id  3 | task 24903 |       total time =   12616.57 ms /   242 tokens
38.20.788.058 I slot print_timing: id  3 | task 24903 |    graphs reused =      24488
38.20.788.137 I slot      release: id  3 | task 24903 | stop processing: n_tokens = 412, truncated = 0
38.20.796.993 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.251 (> 0.100 thold), f_keep = 0.223
38.20.800.483 I slot launch_slot_: id  3 | task 25058 | processing task, is_child = 0
38.31.824.512 I slot print_timing: id  3 | task 25058 | n_gen =    100, tg =  15.90 t/s, tg_3s =  16.06 t/s
38.34.860.933 I slot print_timing: id  3 | task 25058 | n_gen =    147, tg =  15.76 t/s, tg_3s =  15.48 t/s
38.37.450.791 I slot print_timing: id  3 | task 25058 | prompt eval time =    4798.32 ms /   148 tokens (   32.42 ms per token,    30.84 tokens per second)
38.37.450.806 I slot print_timing: id  3 | task 25058 |        eval time =   11851.92 ms /   187 tokens (   63.72 ms per token,    15.69 tokens per second)
38.37.450.807 I slot print_timing: id  3 | task 25058 |       total time =   16650.24 ms /   335 tokens
38.37.450.809 I slot print_timing: id  3 | task 25058 |    graphs reused =      24672
38.37.450.892 I slot      release: id  3 | task 25058 | stop processing: n_tokens = 552, truncated = 0
38.37.459.410 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.338 (> 0.100 thold), f_keep = 0.167
38.37.463.178 I slot launch_slot_: id  3 | task 25246 | processing task, is_child = 0
38.46.362.758 I slot print_timing: id  3 | task 25246 | prompt eval time =    3268.43 ms /   101 tokens (   32.36 ms per token,    30.90 tokens per second)
38.46.362.771 I slot print_timing: id  3 | task 25246 |        eval time =    5631.11 ms /    91 tokens (   62.57 ms per token,    15.98 tokens per second)
38.46.362.772 I slot print_timing: id  3 | task 25246 |       total time =    8899.54 ms /   192 tokens
38.46.362.774 I slot print_timing: id  3 | task 25246 |    graphs reused =      24761
38.46.362.836 I slot      release: id  3 | task 25246 | stop processing: n_tokens = 362, truncated = 0
38.46.371.596 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.287 (> 0.100 thold), f_keep = 0.254
38.46.375.069 I slot launch_slot_: id  3 | task 25338 | processing task, is_child = 0
38.56.073.377 I slot print_timing: id  3 | task 25338 | n_gen =    100, tg =  15.73 t/s, tg_3s =  15.88 t/s
38.59.081.795 I slot print_timing: id  3 | task 25338 | n_gen =    147, tg =  15.69 t/s, tg_3s =  15.62 t/s
38.59.783.670 I slot print_timing: id  3 | task 25338 | prompt eval time =    3402.57 ms /   104 tokens (   32.72 ms per token,    30.57 tokens per second)
38.59.783.726 I slot print_timing: id  3 | task 25338 |        eval time =   10006.00 ms /   158 tokens (   63.73 ms per token,    15.69 tokens per second)
38.59.783.751 I slot print_timing: id  3 | task 25338 |       total time =   13408.56 ms /   262 tokens
38.59.783.772 I slot print_timing: id  3 | task 25338 |    graphs reused =      24917
38.59.785.133 I slot      release: id  3 | task 25338 | stop processing: n_tokens = 478, truncated = 0
38.59.792.823 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.680 (> 0.100 thold), f_keep = 0.454
38.59.795.396 I slot launch_slot_: id  3 | task 25497 | processing task, is_child = 0
39.11.262.787 I slot print_timing: id  3 | task 25497 | n_gen =    100, tg =  12.25 t/s, tg_3s =  12.37 t/s
39.13.145.186 I slot print_timing: id  3 | task 25497 | prompt eval time =    3386.14 ms /   102 tokens (   33.20 ms per token,    30.12 tokens per second)
39.13.145.199 I slot print_timing: id  3 | task 25497 |        eval time =    9963.57 ms /   124 tokens (   81.00 ms per token,    12.34 tokens per second)
39.13.145.200 I slot print_timing: id  3 | task 25497 |       total time =   13349.72 ms /   226 tokens
39.13.145.202 I slot print_timing: id  3 | task 25497 |    graphs reused =      25039
39.13.145.283 I slot      release: id  3 | task 25497 | stop processing: n_tokens = 442, truncated = 0
39.13.156.317 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.588 (> 0.100 thold), f_keep = 0.491
39.13.158.934 I slot launch_slot_: id  3 | task 25622 | processing task, is_child = 0
39.24.419.736 I slot print_timing: id  3 | task 25622 | n_gen =    100, tg =  15.82 t/s, tg_3s =  15.97 t/s
39.25.241.364 I slot print_timing: id  3 | task 25622 | prompt eval time =    5000.89 ms /   152 tokens (   32.90 ms per token,    30.39 tokens per second)
39.25.241.379 I slot print_timing: id  3 | task 25622 |        eval time =    7081.48 ms /   113 tokens (   63.23 ms per token,    15.82 tokens per second)
39.25.241.380 I slot print_timing: id  3 | task 25622 |       total time =   12082.37 ms /   265 tokens
39.25.241.382 I slot print_timing: id  3 | task 25622 |    graphs reused =      25150
39.25.241.768 I slot      release: id  3 | task 25622 | stop processing: n_tokens = 481, truncated = 0
39.25.252.309 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.644 (> 0.100 thold), f_keep = 0.451
39.25.254.914 I slot launch_slot_: id  3 | task 25736 | processing task, is_child = 0
39.35.470.714 I slot print_timing: id  3 | task 25736 | n_gen =    100, tg =  15.68 t/s, tg_3s =  15.84 t/s
39.38.493.805 I slot print_timing: id  3 | task 25736 | n_gen =    148, tg =  15.75 t/s, tg_3s =  15.88 t/s
39.40.789.514 I slot print_timing: id  3 | task 25736 | prompt eval time =    3903.40 ms /   120 tokens (   32.53 ms per token,    30.74 tokens per second)
39.40.789.576 I slot print_timing: id  3 | task 25736 |        eval time =   11631.16 ms /   184 tokens (   63.56 ms per token,    15.73 tokens per second)
39.40.789.602 I slot print_timing: id  3 | task 25736 |       total time =   15534.56 ms /   304 tokens
39.40.789.631 I slot print_timing: id  3 | task 25736 |    graphs reused =      25331
39.40.790.901 I slot      release: id  3 | task 25736 | stop processing: n_tokens = 520, truncated = 0
39.40.799.566 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.372 (> 0.100 thold), f_keep = 0.177
39.40.804.910 I slot launch_slot_: id  3 | task 25921 | processing task, is_child = 0
39.49.569.083 I slot print_timing: id  3 | task 25921 | n_gen =    100, tg =  15.89 t/s, tg_3s =  16.05 t/s
39.52.618.847 I slot print_timing: id  3 | task 25921 | n_gen =    148, tg =  15.84 t/s, tg_3s =  15.74 t/s
39.54.334.545 I slot print_timing: id  3 | task 25921 | prompt eval time =    2535.36 ms /    76 tokens (   33.36 ms per token,    29.98 tokens per second)
39.54.334.553 I slot print_timing: id  3 | task 25921 |        eval time =   10994.18 ms /   175 tokens (   63.18 ms per token,    15.83 tokens per second)
39.54.334.553 I slot print_timing: id  3 | task 25921 |       total time =   13529.55 ms /   251 tokens
39.54.334.555 I slot print_timing: id  3 | task 25921 |    graphs reused =      25503
39.54.334.607 I slot      release: id  3 | task 25921 | stop processing: n_tokens = 421, truncated = 0
39.54.343.778 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.183 (> 0.100 thold), f_keep = 0.219
39.54.348.165 I slot launch_slot_: id  3 | task 26097 | processing task, is_child = 0
40.09.841.903 I slot print_timing: id  3 | task 26097 | n_gen =    100, tg =  15.12 t/s, tg_3s =  15.27 t/s
40.12.897.957 I slot print_timing: id  3 | task 26097 | n_gen =    146, tg =  15.10 t/s, tg_3s =  15.05 t/s
40.15.066.617 I slot print_timing: id  3 | task 26097 | prompt eval time =    8944.73 ms /   276 tokens (   32.41 ms per token,    30.86 tokens per second)
40.15.066.638 I slot print_timing: id  3 | task 26097 |        eval time =   11773.63 ms /   179 tokens (   66.14 ms per token,    15.12 tokens per second)
40.15.066.639 I slot print_timing: id  3 | task 26097 |       total time =   20718.36 ms /   455 tokens
40.15.066.640 I slot print_timing: id  3 | task 26097 |    graphs reused =      25679
40.15.066.709 I slot      release: id  3 | task 26097 | stop processing: n_tokens = 680, truncated = 0
40.15.077.852 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.238 (> 0.100 thold), f_keep = 0.135
40.15.082.679 I slot launch_slot_: id  3 | task 26277 | processing task, is_child = 0
40.28.526.353 I slot print_timing: id  3 | task 26277 | n_gen =    100, tg =  15.30 t/s, tg_3s =  15.45 t/s
40.31.589.323 I slot print_timing: id  3 | task 26277 | n_gen =    147, tg =  15.31 t/s, tg_3s =  15.34 t/s
40.34.594.622 I slot print_timing: id  3 | task 26277 | n_gen =    192, tg =  15.23 t/s, tg_3s =  14.97 t/s
40.37.650.671 I slot print_timing: id  3 | task 26277 | n_gen =    239, tg =  15.26 t/s, tg_3s =  15.38 t/s
40.39.273.703 I slot print_timing: id  3 | task 26277 | prompt eval time =    6972.09 ms /   215 tokens (   32.43 ms per token,    30.84 tokens per second)
40.39.273.762 I slot print_timing: id  3 | task 26277 |        eval time =   17218.89 ms /   264 tokens (   65.47 ms per token,    15.27 tokens per second)
40.39.273.791 I slot print_timing: id  3 | task 26277 |       total time =   24190.98 ms /   479 tokens
40.39.273.817 I slot print_timing: id  3 | task 26277 |    graphs reused =      25940
40.39.273.912 I slot      release: id  3 | task 26277 | stop processing: n_tokens = 649, truncated = 0
40.39.282.716 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.210 (> 0.100 thold), f_keep = 0.142
40.39.289.951 I slot launch_slot_: id  3 | task 26542 | processing task, is_child = 0
40.52.715.706 I slot print_timing: id  3 | task 26542 | n_gen =    100, tg =  15.96 t/s, tg_3s =  16.13 t/s
40.55.751.110 I slot print_timing: id  3 | task 26542 | n_gen =    146, tg =  15.70 t/s, tg_3s =  15.15 t/s
40.57.193.887 I slot print_timing: id  3 | task 26542 | prompt eval time =    7224.32 ms /   221 tokens (   32.69 ms per token,    30.59 tokens per second)
40.57.193.952 I slot print_timing: id  3 | task 26542 |        eval time =   10679.50 ms /   168 tokens (   63.95 ms per token,    15.64 tokens per second)
40.57.193.981 I slot print_timing: id  3 | task 26542 |       total time =   17903.82 ms /   389 tokens
40.57.194.025 I slot print_timing: id  3 | task 26542 |    graphs reused =      26105
40.57.198.327 I slot      release: id  3 | task 26542 | stop processing: n_tokens = 605, truncated = 0
40.57.203.100 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.278 (> 0.100 thold), f_keep = 0.152
40.57.208.851 I slot launch_slot_: id  3 | task 26711 | processing task, is_child = 0
41.08.709.821 I slot print_timing: id  3 | task 26711 | n_gen =    100, tg =  15.51 t/s, tg_3s =  15.67 t/s
41.09.478.515 I slot print_timing: id  3 | task 26711 | prompt eval time =    5118.71 ms /   160 tokens (   31.99 ms per token,    31.26 tokens per second)
41.09.478.575 I slot print_timing: id  3 | task 26711 |        eval time =    7150.88 ms /   112 tokens (   64.42 ms per token,    15.52 tokens per second)
41.09.478.602 I slot print_timing: id  3 | task 26711 |       total time =   12269.58 ms /   272 tokens
41.09.478.631 I slot print_timing: id  3 | task 26711 |    graphs reused =      26215
41.09.480.026 I slot      release: id  3 | task 26711 | stop processing: n_tokens = 442, truncated = 0
41.09.487.552 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.273 (> 0.100 thold), f_keep = 0.208
41.09.491.417 I slot launch_slot_: id  3 | task 26824 | processing task, is_child = 0
41.09.491.480 W slot   operator(): id  3 | task 26824 | need to evaluate at least 1 token for each active slot (n_past = 337, task.n_tokens() = 337)
41.09.491.501 W slot   operator(): id  3 | task 26824 | n_past was set to 336
41.15.896.312 I slot print_timing: id  3 | task 26824 | n_gen =    100, tg =  15.61 t/s, tg_3s =  15.77 t/s
41.18.945.889 I slot print_timing: id  3 | task 26824 | n_gen =    147, tg =  15.55 t/s, tg_3s =  15.41 t/s
41.21.320.902 I slot print_timing: id  3 | task 26824 | prompt eval time =      64.60 ms /     1 tokens (   64.60 ms per token,    15.48 tokens per second)
41.21.320.964 I slot print_timing: id  3 | task 26824 |        eval time =   11764.80 ms /   184 tokens (   64.29 ms per token,    15.55 tokens per second)
41.21.320.990 I slot print_timing: id  3 | task 26824 |       total time =   11829.41 ms /   185 tokens
41.21.321.016 I slot print_timing: id  3 | task 26824 |    graphs reused =      26398
41.21.325.270 I slot      release: id  3 | task 26824 | stop processing: n_tokens = 520, truncated = 0
41.21.329.875 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.372 (> 0.100 thold), f_keep = 0.177
41.21.334.063 I slot launch_slot_: id  3 | task 27009 | processing task, is_child = 0
41.30.112.047 I slot print_timing: id  3 | task 27009 | n_gen =    100, tg =  15.85 t/s, tg_3s =  16.01 t/s
41.33.138.389 I slot print_timing: id  3 | task 27009 | n_gen =    147, tg =  15.74 t/s, tg_3s =  15.53 t/s
