0.00.000.328 I srv  llama_server: initializing ...
0.00.009.616 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.010.060 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.011.316 I srv    load_model: loading model '/home/runner/work/Eldorado/Eldorado/ia_local/modelos/Llama-3.2-3B-Instruct-Q4_K_M.gguf'
0.01.910.491 I cmn          init: llama threadpool init, n_threads = 4
0.02.153.466 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.161.958 I srv  llama_server: model loaded
0.02.161.969 I srv  llama_server: listening on http://127.0.0.1:8081
0.03.035.111 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
19.16.966.406 I slot      release: id  3 | task 9111 | stop processing: n_tokens = 430, truncated = 0
19.16.976.716 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1222905096
19.16.988.356 I slot launch_slot_: id  2 | task 9254 | processing task, is_child = 0
19.32.576.464 I slot print_timing: id  2 | task 9254 | n_gen =    100, tg =  11.88 t/s, tg_3s =  12.00 t/s
19.35.622.708 I slot print_timing: id  2 | task 9254 | n_gen =    136, tg =  11.86 t/s, tg_3s =  11.82 t/s
19.38.678.740 I slot print_timing: id  2 | task 9254 | n_gen =    172, tg =  11.84 t/s, tg_3s =  11.78 t/s
19.40.706.643 I slot print_timing: id  2 | task 9254 | prompt eval time =    7243.57 ms /   198 tokens (   36.58 ms per token,    27.33 tokens per second)
19.40.706.651 I slot print_timing: id  2 | task 9254 |        eval time =   16466.56 ms /   196 tokens (   84.44 ms per token,    11.84 tokens per second)
19.40.706.652 I slot print_timing: id  2 | task 9254 |       total time =   23710.12 ms /   394 tokens
19.40.706.653 I slot print_timing: id  2 | task 9254 |    graphs reused =       9145
19.40.706.812 I slot      release: id  2 | task 9254 | stop processing: n_tokens = 1523, truncated = 0
19.40.716.109 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.335 (> 0.100 thold), f_keep = 0.076
19.40.747.448 I slot launch_slot_: id  2 | task 9451 | processing task, is_child = 0
19.51.866.505 I slot print_timing: id  2 | task 9451 | prompt eval time =    4914.17 ms /   149 tokens (   32.98 ms per token,    30.32 tokens per second)
19.51.866.518 I slot print_timing: id  2 | task 9451 |        eval time =    6204.80 ms /    93 tokens (   67.44 ms per token,    14.83 tokens per second)
19.51.866.519 I slot print_timing: id  2 | task 9451 |       total time =   11118.97 ms /   242 tokens
19.51.866.521 I slot print_timing: id  2 | task 9451 |    graphs reused =       9236
19.51.866.877 I slot      release: id  2 | task 9451 | stop processing: n_tokens = 435, truncated = 0
19.51.876.927 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1245850185
19.51.890.106 I slot launch_slot_: id  1 | task 9545 | processing task, is_child = 0
20.05.152.369 I slot print_timing: id  1 | task 9545 | prompt eval time =    5817.25 ms /   156 tokens (   37.29 ms per token,    26.82 tokens per second)
20.05.152.378 I slot print_timing: id  1 | task 9545 |        eval time =    7436.66 ms /    86 tokens (   87.49 ms per token,    11.43 tokens per second)
20.05.152.379 I slot print_timing: id  1 | task 9545 |       total time =   13253.91 ms /   242 tokens
20.05.152.380 I slot print_timing: id  1 | task 9545 |    graphs reused =       9320
20.05.152.532 I slot      release: id  1 | task 9545 | stop processing: n_tokens = 1371, truncated = 0
20.05.161.932 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.378 (> 0.100 thold), f_keep = 0.084
20.05.192.484 I slot launch_slot_: id  1 | task 9632 | processing task, is_child = 0
20.12.702.453 I slot print_timing: id  1 | task 9632 | prompt eval time =    3714.59 ms /   110 tokens (   33.77 ms per token,    29.61 tokens per second)
20.12.702.460 I slot print_timing: id  1 | task 9632 |        eval time =    3795.32 ms /    57 tokens (   67.77 ms per token,    14.76 tokens per second)
20.12.702.461 I slot print_timing: id  1 | task 9632 |       total time =    7509.91 ms /   167 tokens
20.12.702.462 I slot print_timing: id  1 | task 9632 |    graphs reused =       9375
20.12.705.800 I slot      release: id  1 | task 9632 | stop processing: n_tokens = 360, truncated = 0
20.12.712.843 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1312843078
20.12.724.035 I slot launch_slot_: id  0 | task 9690 | processing task, is_child = 0
20.30.210.477 I slot print_timing: id  0 | task 9690 | n_gen =    100, tg =  11.68 t/s, tg_3s =  11.80 t/s
20.30.549.462 I slot print_timing: id  0 | task 9690 | prompt eval time =    9005.43 ms /   247 tokens (   36.46 ms per token,    27.43 tokens per second)
20.30.549.469 I slot print_timing: id  0 | task 9690 |        eval time =    8812.93 ms /   104 tokens (   85.56 ms per token,    11.69 tokens per second)
20.30.549.470 I slot print_timing: id  0 | task 9690 |       total time =   17818.36 ms /   351 tokens
20.30.549.472 I slot print_timing: id  0 | task 9690 |    graphs reused =       9477
20.30.549.621 I slot      release: id  0 | task 9690 | stop processing: n_tokens = 1483, truncated = 0
20.30.558.481 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.302 (> 0.100 thold), f_keep = 0.078
20.30.588.095 I slot launch_slot_: id  0 | task 9795 | processing task, is_child = 0
20.43.302.225 I slot print_timing: id  0 | task 9795 | n_gen =    100, tg =  14.73 t/s, tg_3s =  14.88 t/s
20.46.361.112 I slot print_timing: id  0 | task 9795 | n_gen =    144, tg =  14.62 t/s, tg_3s =  14.38 t/s
20.49.372.748 I slot print_timing: id  0 | task 9795 | n_gen =    186, tg =  14.46 t/s, tg_3s =  13.95 t/s
20.52.417.619 I slot print_timing: id  0 | task 9795 | n_gen =    228, tg =  14.33 t/s, tg_3s =  13.79 t/s
20.55.474.185 I slot print_timing: id  0 | task 9795 | n_gen =    270, tg =  14.24 t/s, tg_3s =  13.74 t/s
20.55.982.018 I slot print_timing: id  0 | task 9795 | prompt eval time =    5994.03 ms /   184 tokens (   32.58 ms per token,    30.70 tokens per second)
20.55.982.043 I slot print_timing: id  0 | task 9795 |        eval time =   19399.83 ms /   277 tokens (   70.29 ms per token,    14.23 tokens per second)
20.55.982.044 I slot print_timing: id  0 | task 9795 |       total time =   25393.86 ms /   461 tokens
20.55.982.045 I slot print_timing: id  0 | task 9795 |    graphs reused =       9751
20.55.982.123 I slot      release: id  0 | task 9795 | stop processing: n_tokens = 657, truncated = 0
20.55.992.430 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1338204637
20.56.004.747 I slot launch_slot_: id  3 | task 10073 | processing task, is_child = 0
21.11.519.170 I slot print_timing: id  3 | task 10073 | prompt eval time =    9737.76 ms /   263 tokens (   37.03 ms per token,    27.01 tokens per second)
21.11.519.231 I slot print_timing: id  3 | task 10073 |        eval time =    5764.96 ms /    64 tokens (   91.51 ms per token,    10.93 tokens per second)
21.11.519.258 I slot print_timing: id  3 | task 10073 |       total time =   15502.72 ms /   327 tokens
21.11.519.284 I slot print_timing: id  3 | task 10073 |    graphs reused =       9813
21.11.522.798 I slot      release: id  3 | task 10073 | stop processing: n_tokens = 1456, truncated = 0
21.11.528.356 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.287 (> 0.100 thold), f_keep = 0.079
21.11.561.321 I slot launch_slot_: id  3 | task 10138 | processing task, is_child = 0
21.25.122.392 I slot print_timing: id  3 | task 10138 | prompt eval time =    6866.04 ms /   207 tokens (   33.17 ms per token,    30.15 tokens per second)
21.25.122.452 I slot print_timing: id  3 | task 10138 |        eval time =    6694.94 ms /    99 tokens (   68.32 ms per token,    14.64 tokens per second)
21.25.122.477 I slot print_timing: id  3 | task 10138 |       total time =   13560.98 ms /   306 tokens
21.25.122.503 I slot print_timing: id  3 | task 10138 |    graphs reused =       9910
21.25.122.890 I slot      release: id  3 | task 10138 | stop processing: n_tokens = 499, truncated = 0
21.25.132.750 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1373105112
21.25.144.946 I slot launch_slot_: id  2 | task 10238 | processing task, is_child = 0
21.35.095.630 I slot print_timing: id  2 | task 10238 | prompt eval time =    5355.37 ms /   144 tokens (   37.19 ms per token,    26.89 tokens per second)
21.35.095.757 I slot print_timing: id  2 | task 10238 |        eval time =    4586.71 ms /    53 tokens (   88.21 ms per token,    11.34 tokens per second)
21.35.095.758 I slot print_timing: id  2 | task 10238 |       total time =    9942.08 ms /   197 tokens
21.35.095.759 I slot print_timing: id  2 | task 10238 |    graphs reused =       9961
21.35.096.710 I slot      release: id  2 | task 10238 | stop processing: n_tokens = 1326, truncated = 0
21.35.104.592 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.414 (> 0.100 thold), f_keep = 0.087
21.35.134.328 I slot launch_slot_: id  2 | task 10292 | processing task, is_child = 0
21.42.883.596 I slot print_timing: id  2 | task 10292 | prompt eval time =    2760.76 ms /    84 tokens (   32.87 ms per token,    30.43 tokens per second)
21.42.883.671 I slot print_timing: id  2 | task 10292 |        eval time =    4988.42 ms /    75 tokens (   67.41 ms per token,    14.83 tokens per second)
21.42.883.693 I slot print_timing: id  2 | task 10292 |       total time =    7749.18 ms /   159 tokens
21.42.883.714 I slot print_timing: id  2 | task 10292 |    graphs reused =      10034
21.42.887.800 I slot      release: id  2 | task 10292 | stop processing: n_tokens = 352, truncated = 0
21.42.894.224 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1393944050
21.42.905.194 I slot launch_slot_: id  1 | task 10368 | processing task, is_child = 0
21.56.137.053 I slot print_timing: id  1 | task 10368 | prompt eval time =    7730.73 ms /   207 tokens (   37.35 ms per token,    26.78 tokens per second)
21.56.137.113 I slot print_timing: id  1 | task 10368 |        eval time =    5494.75 ms /    66 tokens (   84.53 ms per token,    11.83 tokens per second)
21.56.137.139 I slot print_timing: id  1 | task 10368 |       total time =   13225.48 ms /   273 tokens
21.56.137.165 I slot print_timing: id  1 | task 10368 |    graphs reused =      10098
21.56.139.213 I slot      release: id  1 | task 10368 | stop processing: n_tokens = 1402, truncated = 0
21.56.146.481 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.344 (> 0.100 thold), f_keep = 0.082
21.56.174.495 I slot launch_slot_: id  1 | task 10435 | processing task, is_child = 0
22.07.473.023 I slot print_timing: id  1 | task 10435 | prompt eval time =    4662.30 ms /   140 tokens (   33.30 ms per token,    30.03 tokens per second)
22.07.473.081 I slot print_timing: id  1 | task 10435 |        eval time =    6636.13 ms /    99 tokens (   67.72 ms per token,    14.77 tokens per second)
22.07.473.108 I slot print_timing: id  1 | task 10435 |       total time =   11298.44 ms /   239 tokens
22.07.473.133 I slot print_timing: id  1 | task 10435 |    graphs reused =      10195
22.07.474.551 I slot      release: id  1 | task 10435 | stop processing: n_tokens = 432, truncated = 0
22.07.484.883 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1437220354
22.07.498.145 I slot launch_slot_: id  0 | task 10535 | processing task, is_child = 0
22.22.450.856 I slot print_timing: id  0 | task 10535 | n_gen =    100, tg =  11.48 t/s, tg_3s =  11.60 t/s
22.25.486.679 I slot print_timing: id  0 | task 10535 | n_gen =    135, tg =  11.49 t/s, tg_3s =  11.53 t/s
22.28.516.980 I slot print_timing: id  0 | task 10535 | n_gen =    170, tg =  11.51 t/s, tg_3s =  11.55 t/s
22.31.546.643 I slot print_timing: id  0 | task 10535 | n_gen =    205, tg =  11.51 t/s, tg_3s =  11.55 t/s
22.32.685.004 I slot print_timing: id  0 | task 10535 | prompt eval time =    6321.43 ms /   172 tokens (   36.75 ms per token,    27.21 tokens per second)
22.32.685.018 I slot print_timing: id  0 | task 10535 |        eval time =   18855.81 ms /   218 tokens (   86.89 ms per token,    11.51 tokens per second)
22.32.685.019 I slot print_timing: id  0 | task 10535 |       total time =   25177.24 ms /   390 tokens
22.32.685.020 I slot print_timing: id  0 | task 10535 |    graphs reused =      10411
22.32.685.166 I slot      release: id  0 | task 10535 | stop processing: n_tokens = 1519, truncated = 0
22.32.693.782 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.385 (> 0.100 thold), f_keep = 0.076
22.32.723.721 I slot launch_slot_: id  0 | task 10754 | processing task, is_child = 0
22.42.784.499 I slot print_timing: id  0 | task 10754 | n_gen =    100, tg =  15.05 t/s, tg_3s =  15.20 t/s
22.45.650.294 I slot print_timing: id  0 | task 10754 | prompt eval time =    3481.76 ms /   105 tokens (   33.16 ms per token,    30.16 tokens per second)
22.45.650.301 I slot print_timing: id  0 | task 10754 |        eval time =    9444.75 ms /   143 tokens (   66.51 ms per token,    15.03 tokens per second)
22.45.650.302 I slot print_timing: id  0 | task 10754 |       total time =   12926.51 ms /   248 tokens
22.45.650.303 I slot print_timing: id  0 | task 10754 |    graphs reused =      10552
22.45.651.747 I slot      release: id  0 | task 10754 | stop processing: n_tokens = 441, truncated = 0
22.45.660.846 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1466361155
22.45.673.471 I slot launch_slot_: id  3 | task 10898 | processing task, is_child = 0
23.00.496.525 I slot print_timing: id  3 | task 10898 | n_gen =    100, tg =  11.60 t/s, tg_3s =  11.72 t/s
23.03.513.377 I slot print_timing: id  3 | task 10898 | n_gen =    135, tg =  11.60 t/s, tg_3s =  11.60 t/s
23.05.590.538 I slot print_timing: id  3 | task 10898 | prompt eval time =    6282.97 ms /   167 tokens (   37.62 ms per token,    26.58 tokens per second)
23.05.590.545 I slot print_timing: id  3 | task 10898 |        eval time =   13627.08 ms /   159 tokens (   86.25 ms per token,    11.59 tokens per second)
23.05.590.546 I slot print_timing: id  3 | task 10898 |       total time =   19910.05 ms /   326 tokens
23.05.590.547 I slot print_timing: id  3 | task 10898 |    graphs reused =      10709
23.05.590.692 I slot      release: id  3 | task 10898 | stop processing: n_tokens = 1459, truncated = 0
23.05.599.245 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.358 (> 0.100 thold), f_keep = 0.079
23.05.629.916 I slot launch_slot_: id  3 | task 11058 | processing task, is_child = 0
23.15.128.639 I slot print_timing: id  3 | task 11058 | prompt eval time =    4139.56 ms /   123 tokens (   33.65 ms per token,    29.71 tokens per second)
23.15.128.647 I slot print_timing: id  3 | task 11058 |        eval time =    5359.10 ms /    81 tokens (   66.99 ms per token,    14.93 tokens per second)
23.15.128.648 I slot print_timing: id  3 | task 11058 |       total time =    9498.66 ms /   204 tokens
23.15.128.650 I slot print_timing: id  3 | task 11058 |    graphs reused =      10788
23.15.128.722 I slot      release: id  3 | task 11058 | stop processing: n_tokens = 401, truncated = 0
23.15.139.068 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1484126036
23.15.151.363 I slot launch_slot_: id  2 | task 11140 | processing task, is_child = 0
23.32.490.046 I slot print_timing: id  2 | task 11140 | n_gen =    100, tg =  11.51 t/s, tg_3s =  11.62 t/s
23.32.925.585 I slot print_timing: id  2 | task 11140 | prompt eval time =    8726.84 ms /   241 tokens (   36.21 ms per token,    27.62 tokens per second)
23.32.925.642 I slot print_timing: id  2 | task 11140 |        eval time =    9039.54 ms /   105 tokens (   86.92 ms per token,    11.51 tokens per second)
23.32.925.667 I slot print_timing: id  2 | task 11140 |       total time =   17766.38 ms /   346 tokens
23.32.925.692 I slot print_timing: id  2 | task 11140 |    graphs reused =      10891
23.32.929.827 I slot      release: id  2 | task 11140 | stop processing: n_tokens = 1476, truncated = 0
23.32.936.235 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.840 (> 0.100 thold), f_keep = 0.766
23.32.936.433 I slot launch_slot_: id  2 | task 11246 | processing task, is_child = 0
23.49.447.827 I slot print_timing: id  2 | task 11246 | n_gen =    100, tg =  11.48 t/s, tg_3s =  11.60 t/s
23.51.457.272 I slot print_timing: id  2 | task 11246 | prompt eval time =    7890.07 ms /   216 tokens (   36.53 ms per token,    27.38 tokens per second)
23.51.457.333 I slot print_timing: id  2 | task 11246 |        eval time =   10630.71 ms /   123 tokens (   87.14 ms per token,    11.48 tokens per second)
23.51.457.360 I slot print_timing: id  2 | task 11246 |       total time =   18520.78 ms /   339 tokens
23.51.457.385 I slot print_timing: id  2 | task 11246 |    graphs reused =      11012
23.51.461.802 I slot      release: id  2 | task 11246 | stop processing: n_tokens = 1468, truncated = 0
23.51.466.324 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.318 (> 0.100 thold), f_keep = 0.078
23.51.495.424 I slot launch_slot_: id  2 | task 11370 | processing task, is_child = 0
24.02.022.835 I slot print_timing: id  2 | task 11370 | prompt eval time =    5507.65 ms /   168 tokens (   32.78 ms per token,    30.50 tokens per second)
24.02.022.849 I slot print_timing: id  2 | task 11370 |        eval time =    5019.66 ms /    75 tokens (   67.83 ms per token,    14.74 tokens per second)
24.02.022.850 I slot print_timing: id  2 | task 11370 |       total time =   10527.32 ms /   243 tokens
24.02.022.851 I slot print_timing: id  2 | task 11370 |    graphs reused =      11085
24.02.022.926 I slot      release: id  2 | task 11370 | stop processing: n_tokens = 436, truncated = 0
24.02.033.457 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1508712817
24.02.045.751 I slot launch_slot_: id  1 | task 11446 | processing task, is_child = 0
24.09.278.135 I slot print_timing: id  1 | task 11446 | prompt eval time =    2728.32 ms /    70 tokens (   38.98 ms per token,    25.66 tokens per second)
24.09.278.163 I slot print_timing: id  1 | task 11446 |        eval time =    4495.56 ms /    53 tokens (   86.45 ms per token,    11.57 tokens per second)
24.09.278.164 I slot print_timing: id  1 | task 11446 |       total time =    7223.88 ms /   123 tokens
24.09.278.165 I slot print_timing: id  1 | task 11446 |    graphs reused =      11136
24.09.278.312 I slot      release: id  1 | task 11446 | stop processing: n_tokens = 1252, truncated = 0
24.09.288.264 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.929 (> 0.100 thold), f_keep = 0.903
24.09.288.453 I slot launch_slot_: id  1 | task 11500 | processing task, is_child = 0
24.20.378.432 I slot print_timing: id  1 | task 11500 | prompt eval time =    3229.65 ms /    86 tokens (   37.55 ms per token,    26.63 tokens per second)
24.20.378.488 I slot print_timing: id  1 | task 11500 |        eval time =    7860.28 ms /    93 tokens (   85.44 ms per token,    11.70 tokens per second)
24.20.378.510 I slot print_timing: id  1 | task 11500 |       total time =   11089.92 ms /   179 tokens
24.20.378.531 I slot print_timing: id  1 | task 11500 |    graphs reused =      11227
24.20.382.799 I slot      release: id  1 | task 11500 | stop processing: n_tokens = 1308, truncated = 0
24.20.388.972 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.851 (> 0.100 thold), f_keep = 0.864
24.20.389.175 I slot launch_slot_: id  1 | task 11594 | processing task, is_child = 0
24.36.249.491 I slot print_timing: id  1 | task 11594 | n_gen =    100, tg =  11.51 t/s, tg_3s =  11.62 t/s
24.39.299.466 I slot print_timing: id  1 | task 11594 | n_gen =    135, tg =  11.50 t/s, tg_3s =  11.48 t/s
24.42.346.212 I slot print_timing: id  1 | task 11594 | n_gen =    170, tg =  11.50 t/s, tg_3s =  11.49 t/s
24.42.694.769 I slot print_timing: id  1 | task 11594 | prompt eval time =    7255.87 ms /   198 tokens (   36.65 ms per token,    27.29 tokens per second)
24.42.694.841 I slot print_timing: id  1 | task 11594 |        eval time =   15049.67 ms /   174 tokens (   86.99 ms per token,    11.50 tokens per second)
24.42.694.867 I slot print_timing: id  1 | task 11594 |       total time =   22305.54 ms /   372 tokens
24.42.694.893 I slot print_timing: id  1 | task 11594 |    graphs reused =      11399
24.42.699.814 I slot      release: id  1 | task 11594 | stop processing: n_tokens = 1501, truncated = 0
24.42.703.702 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.358 (> 0.100 thold), f_keep = 0.077
24.42.733.680 I slot launch_slot_: id  1 | task 11769 | processing task, is_child = 0
24.53.647.520 I slot print_timing: id  1 | task 11769 | n_gen =    100, tg =  14.86 t/s, tg_3s =  15.01 t/s
24.55.406.461 I slot print_timing: id  1 | task 11769 | prompt eval time =    4251.81 ms /   127 tokens (   33.48 ms per token,    29.87 tokens per second)
24.55.406.514 I slot print_timing: id  1 | task 11769 |        eval time =    8420.88 ms /   126 tokens (   67.37 ms per token,    14.84 tokens per second)
24.55.406.540 I slot print_timing: id  1 | task 11769 |       total time =   12672.69 ms /   253 tokens
24.55.406.566 I slot print_timing: id  1 | task 11769 |    graphs reused =      11523
24.55.408.002 I slot      release: id  1 | task 11769 | stop processing: n_tokens = 446, truncated = 0
24.55.417.076 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 1546889981
24.55.429.366 I slot launch_slot_: id  0 | task 11896 | processing task, is_child = 0
25.07.853.111 I slot print_timing: id  0 | task 11896 | prompt eval time =    6441.29 ms /   171 tokens (   37.67 ms per token,    26.55 tokens per second)
25.07.853.125 I slot print_timing: id  0 | task 11896 |        eval time =    5974.75 ms /    68 tokens (   89.18 ms per token,    11.21 tokens per second)
25.07.853.127 I slot print_timing: id  0 | task 11896 |       total time =   12416.04 ms /   239 tokens
25.07.853.128 I slot print_timing: id  0 | task 11896 |    graphs reused =      11589
25.07.853.547 I slot      release: id  0 | task 11896 | stop processing: n_tokens = 1368, truncated = 0
25.07.862.130 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.361 (> 0.100 thold), f_keep = 0.084
25.07.892.211 I slot launch_slot_: id  0 | task 11965 | processing task, is_child = 0
25.18.488.419 I slot print_timing: id  0 | task 11965 | prompt eval time =    4155.99 ms /   125 tokens (   33.25 ms per token,    30.08 tokens per second)
25.18.488.428 I slot print_timing: id  0 | task 11965 |        eval time =    6440.15 ms /    97 tokens (   67.08 ms per token,    14.91 tokens per second)
25.18.488.429 I slot print_timing: id  0 | task 11965 |       total time =   10596.15 ms /   222 tokens
25.18.488.430 I slot print_timing: id  0 | task 11965 |    graphs reused =      11684
25.18.488.502 I slot      release: id  0 | task 11965 | stop processing: n_tokens = 415, truncated = 0
25.18.498.957 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 1576366953
25.18.510.130 I slot launch_slot_: id  3 | task 12063 | processing task, is_child = 0
25.34.896.556 I slot print_timing: id  3 | task 12063 | n_gen =    100, tg =  11.83 t/s, tg_3s =  11.95 t/s
25.37.682.601 I slot print_timing: id  3 | task 12063 | prompt eval time =    8010.59 ms /   224 tokens (   35.76 ms per token,    27.96 tokens per second)
25.37.682.662 I slot print_timing: id  3 | task 12063 |        eval time =   11153.98 ms /   133 tokens (   84.50 ms per token,    11.83 tokens per second)
25.37.682.688 I slot print_timing: id  3 | task 12063 |       total time =   19164.58 ms /   357 tokens
25.37.682.713 I slot print_timing: id  3 | task 12063 |    graphs reused =      11815
25.37.683.172 I slot      release: id  3 | task 12063 | stop processing: n_tokens = 1486, truncated = 0
25.37.692.239 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.327 (> 0.100 thold), f_keep = 0.077
25.37.723.609 I slot launch_slot_: id  3 | task 12197 | processing task, is_child = 0
25.48.335.407 I slot print_timing: id  3 | task 12197 | prompt eval time =    5259.86 ms /   158 tokens (   33.29 ms per token,    30.04 tokens per second)
25.48.335.422 I slot print_timing: id  3 | task 12197 |        eval time =    5351.84 ms /    79 tokens (   68.61 ms per token,    14.57 tokens per second)
25.48.335.424 I slot print_timing: id  3 | task 12197 |       total time =   10611.70 ms /   237 tokens
25.48.335.425 I slot print_timing: id  3 | task 12197 |    graphs reused =      11892
25.48.335.498 I slot      release: id  3 | task 12197 | stop processing: n_tokens = 430, truncated = 0
25.48.345.722 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 1623261157
25.48.358.900 I slot launch_slot_: id  2 | task 12277 | processing task, is_child = 0
26.03.111.327 I slot print_timing: id  2 | task 12277 | n_gen =    100, tg =  11.48 t/s, tg_3s =  11.59 t/s
26.03.198.048 I slot print_timing: id  2 | task 12277 | prompt eval time =    6117.58 ms /   165 tokens (   37.08 ms per token,    26.97 tokens per second)
26.03.198.110 I slot print_timing: id  2 | task 12277 |        eval time =    8713.23 ms /   101 tokens (   87.13 ms per token,    11.48 tokens per second)
26.03.198.151 I slot print_timing: id  2 | task 12277 |       total time =   14830.81 ms /   266 tokens
26.03.198.172 I slot print_timing: id  2 | task 12277 |    graphs reused =      11991
26.03.198.602 I slot      release: id  2 | task 12277 | stop processing: n_tokens = 1395, truncated = 0
26.03.208.910 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.370 (> 0.100 thold), f_keep = 0.082
26.03.236.893 I slot launch_slot_: id  2 | task 12379 | processing task, is_child = 0
26.12.128.810 I slot print_timing: id  2 | task 12379 | prompt eval time =    3820.38 ms /   117 tokens (   32.65 ms per token,    30.63 tokens per second)
26.12.128.819 I slot print_timing: id  2 | task 12379 |        eval time =    5071.49 ms /    75 tokens (   68.53 ms per token,    14.59 tokens per second)
26.12.128.820 I slot print_timing: id  2 | task 12379 |       total time =    8891.87 ms /   192 tokens
26.12.128.821 I slot print_timing: id  2 | task 12379 |    graphs reused =      12064
26.12.128.891 I slot      release: id  2 | task 12379 | stop processing: n_tokens = 385, truncated = 0
26.12.138.994 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 1676646264
26.12.150.454 I slot launch_slot_: id  1 | task 12455 | processing task, is_child = 0
26.20.557.712 I slot print_timing: id  1 | task 12455 | prompt eval time =    4037.72 ms /   110 tokens (   36.71 ms per token,    27.24 tokens per second)
26.20.557.722 I slot print_timing: id  1 | task 12455 |        eval time =    4362.67 ms /    53 tokens (   83.90 ms per token,    11.92 tokens per second)
26.20.557.722 I slot print_timing: id  1 | task 12455 |       total time =    8400.38 ms /   163 tokens
26.20.557.724 I slot print_timing: id  1 | task 12455 |    graphs reused =      12115
26.20.557.880 I slot      release: id  1 | task 12455 | stop processing: n_tokens = 1292, truncated = 0
26.20.571.565 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.894 (> 0.100 thold), f_keep = 0.875
26.20.571.795 I slot launch_slot_: id  1 | task 12509 | processing task, is_child = 0
26.33.889.346 I slot print_timing: id  1 | task 12509 | n_gen =    100, tg =  11.97 t/s, tg_3s =  12.09 t/s
26.36.877.537 I slot print_timing: id  1 | task 12509 | prompt eval time =    5046.49 ms /   134 tokens (   37.66 ms per token,    26.55 tokens per second)
26.36.877.547 I slot print_timing: id  1 | task 12509 |        eval time =   11259.22 ms /   136 tokens (   83.40 ms per token,    11.99 tokens per second)
26.36.877.548 I slot print_timing: id  1 | task 12509 |       total time =   16305.70 ms /   270 tokens
26.36.877.549 I slot print_timing: id  1 | task 12509 |    graphs reused =      12249
26.36.877.691 I slot      release: id  1 | task 12509 | stop processing: n_tokens = 1399, truncated = 0
26.36.888.506 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.849 (> 0.100 thold), f_keep = 0.808
26.36.888.719 I slot launch_slot_: id  1 | task 12646 | processing task, is_child = 0
26.47.929.475 I slot print_timing: id  1 | task 12646 | prompt eval time =    7448.24 ms /   201 tokens (   37.06 ms per token,    26.99 tokens per second)
26.47.929.485 I slot print_timing: id  1 | task 12646 |        eval time =    3592.47 ms /    44 tokens (   83.55 ms per token,    11.97 tokens per second)
26.47.929.486 I slot print_timing: id  1 | task 12646 |       total time =   11040.71 ms /   245 tokens
26.47.929.487 I slot print_timing: id  1 | task 12646 |    graphs reused =      12291
26.47.929.634 I slot      release: id  1 | task 12646 | stop processing: n_tokens = 1374, truncated = 0
