0.00.000.338 I srv  llama_server: initializing ...
0.00.009.664 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.010.121 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.010.201 E srv         start: couldn't bind HTTP server socket, hostname: 127.0.0.1, port: 8081
0.00.010.205 I srv    operator(): operator(): cleaning up before exit...
0.00.010.274 E srv  llama_server: exiting due to HTTP server error
0.00.000.364 I srv  llama_server: initializing ...
0.00.009.473 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.009.880 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.011.145 I srv    load_model: loading model '/home/runner/work/Eldorado/Eldorado/ia_local/modelos/Llama-3.2-3B-Instruct-Q4_K_M.gguf'
0.01.837.951 I cmn          init: llama threadpool init, n_threads = 4
0.02.071.635 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.077.197 I srv  llama_server: model loaded
0.02.077.215 I srv  llama_server: listening on http://127.0.0.1:8081
0.03.009.754 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
17.44.374.189 I slot print_timing: id  3 | task 9691 | n_gen =    100, tg =  15.02 t/s, tg_3s =  15.17 t/s
17.46.051.221 I slot print_timing: id  3 | task 9691 | prompt eval time =    7007.51 ms /   213 tokens (   32.90 ms per token,    30.40 tokens per second)
17.46.051.237 I slot print_timing: id  3 | task 9691 |        eval time =    8270.43 ms /   124 tokens (   67.24 ms per token,    14.87 tokens per second)
17.46.051.238 I slot print_timing: id  3 | task 9691 |       total time =   15277.94 ms /   337 tokens
17.46.051.239 I slot print_timing: id  3 | task 9691 |    graphs reused =       9511
17.46.051.335 I slot      release: id  3 | task 9691 | stop processing: n_tokens = 530, truncated = 0
17.46.061.280 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.296 (> 0.100 thold), f_keep = 0.217
17.46.075.755 I slot launch_slot_: id  3 | task 9816 | processing task, is_child = 0
17.55.960.325 I slot print_timing: id  3 | task 9816 | prompt eval time =    4894.10 ms /   148 tokens (   33.07 ms per token,    30.24 tokens per second)
17.55.960.334 I slot print_timing: id  3 | task 9816 |        eval time =    4990.41 ms /    77 tokens (   65.66 ms per token,    15.23 tokens per second)
17.55.960.335 I slot print_timing: id  3 | task 9816 |       total time =    9884.51 ms /   225 tokens
17.55.960.336 I slot print_timing: id  3 | task 9816 |    graphs reused =       9586
17.55.960.411 I slot      release: id  3 | task 9816 | stop processing: n_tokens = 464, truncated = 0
17.55.969.235 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.398 (> 0.100 thold), f_keep = 0.248
17.55.981.897 I slot launch_slot_: id  3 | task 9894 | processing task, is_child = 0
18.05.672.006 I slot print_timing: id  3 | task 9894 | n_gen =    100, tg =  15.36 t/s, tg_3s =  15.52 t/s
18.08.435.008 I slot print_timing: id  3 | task 9894 | prompt eval time =    3246.03 ms /    95 tokens (   34.17 ms per token,    29.27 tokens per second)
18.08.435.016 I slot print_timing: id  3 | task 9894 |        eval time =    9207.01 ms /   142 tokens (   65.30 ms per token,    15.31 tokens per second)
18.08.435.017 I slot print_timing: id  3 | task 9894 |       total time =   12453.04 ms /   237 tokens
18.08.435.018 I slot print_timing: id  3 | task 9894 |    graphs reused =       9726
18.08.436.390 I slot      release: id  3 | task 9894 | stop processing: n_tokens = 430, truncated = 0
18.08.444.152 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.263 (> 0.100 thold), f_keep = 0.267
18.08.457.041 I slot launch_slot_: id  3 | task 10037 | processing task, is_child = 0
18.20.872.156 I slot print_timing: id  3 | task 10037 | prompt eval time =    6539.12 ms /   198 tokens (   33.03 ms per token,    30.28 tokens per second)
18.20.872.166 I slot print_timing: id  3 | task 10037 |        eval time =    5875.94 ms /    89 tokens (   66.77 ms per token,    14.98 tokens per second)
18.20.872.167 I slot print_timing: id  3 | task 10037 |       total time =   12415.07 ms /   287 tokens
18.20.872.168 I slot print_timing: id  3 | task 10037 |    graphs reused =       9812
18.20.873.579 I slot      release: id  3 | task 10037 | stop processing: n_tokens = 526, truncated = 0
18.20.881.155 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.335 (> 0.100 thold), f_keep = 0.219
18.20.895.215 I slot launch_slot_: id  3 | task 10127 | processing task, is_child = 0
18.31.870.338 I slot print_timing: id  3 | task 10127 | prompt eval time =    4943.42 ms /   149 tokens (   33.18 ms per token,    30.14 tokens per second)
18.31.870.345 I slot print_timing: id  3 | task 10127 |        eval time =    6031.64 ms /    93 tokens (   65.56 ms per token,    15.25 tokens per second)
18.31.870.346 I slot print_timing: id  3 | task 10127 |       total time =   10975.06 ms /   242 tokens
18.31.870.347 I slot print_timing: id  3 | task 10127 |    graphs reused =       9903
18.31.870.764 I slot      release: id  3 | task 10127 | stop processing: n_tokens = 435, truncated = 0
18.31.879.464 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.290 (> 0.100 thold), f_keep = 0.264
18.31.892.902 I slot launch_slot_: id  3 | task 10221 | processing task, is_child = 0
18.40.623.406 I slot print_timing: id  3 | task 10221 | prompt eval time =    5197.55 ms /   156 tokens (   33.32 ms per token,    30.01 tokens per second)
18.40.623.416 I slot print_timing: id  3 | task 10221 |        eval time =    3532.91 ms /    55 tokens (   65.42 ms per token,    15.28 tokens per second)
18.40.623.417 I slot print_timing: id  3 | task 10221 |       total time =    8730.46 ms /   211 tokens
18.40.623.420 I slot print_timing: id  3 | task 10221 |    graphs reused =       9956
18.40.623.493 I slot      release: id  3 | task 10221 | stop processing: n_tokens = 450, truncated = 0
18.40.632.239 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.378 (> 0.100 thold), f_keep = 0.256
18.40.643.247 I slot launch_slot_: id  3 | task 10277 | processing task, is_child = 0
18.48.059.533 I slot print_timing: id  3 | task 10277 | prompt eval time =    3723.56 ms /   110 tokens (   33.85 ms per token,    29.54 tokens per second)
18.48.059.546 I slot print_timing: id  3 | task 10277 |        eval time =    3692.68 ms /    57 tokens (   65.94 ms per token,    15.17 tokens per second)
18.48.059.547 I slot print_timing: id  3 | task 10277 |       total time =    7416.24 ms /   167 tokens
18.48.059.549 I slot print_timing: id  3 | task 10277 |    graphs reused =      10011
18.48.063.321 I slot      release: id  3 | task 10277 | stop processing: n_tokens = 360, truncated = 0
18.48.068.813 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.235 (> 0.100 thold), f_keep = 0.319
18.48.078.720 I slot launch_slot_: id  3 | task 10335 | processing task, is_child = 0
19.03.126.566 I slot print_timing: id  3 | task 10335 | n_gen =    100, tg =  14.48 t/s, tg_3s =  14.63 t/s
19.06.176.473 I slot print_timing: id  3 | task 10335 | n_gen =    144, tg =  14.47 t/s, tg_3s =  14.43 t/s
19.08.472.055 I slot print_timing: id  3 | task 10335 | prompt eval time =    8213.05 ms /   250 tokens (   32.85 ms per token,    30.44 tokens per second)
19.08.472.064 I slot print_timing: id  3 | task 10335 |        eval time =   12180.22 ms /   177 tokens (   69.21 ms per token,    14.45 tokens per second)
19.08.472.065 I slot print_timing: id  3 | task 10335 |       total time =   20393.27 ms /   427 tokens
19.08.472.066 I slot print_timing: id  3 | task 10335 |    graphs reused =      10185
19.08.472.153 I slot      release: id  3 | task 10335 | stop processing: n_tokens = 666, truncated = 0
19.08.481.026 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.302 (> 0.100 thold), f_keep = 0.173
19.08.495.512 I slot launch_slot_: id  3 | task 10513 | processing task, is_child = 0
19.21.040.271 I slot print_timing: id  3 | task 10513 | n_gen =    100, tg =  15.18 t/s, tg_3s =  15.33 t/s
19.24.067.789 I slot print_timing: id  3 | task 10513 | n_gen =    145, tg =  15.08 t/s, tg_3s =  14.86 t/s
19.27.105.431 I slot print_timing: id  3 | task 10513 | n_gen =    189, tg =  14.94 t/s, tg_3s =  14.48 t/s
19.30.127.770 I slot print_timing: id  3 | task 10513 | n_gen =    232, tg =  14.80 t/s, tg_3s =  14.23 t/s
19.33.142.881 I slot print_timing: id  3 | task 10513 | n_gen =    275, tg =  14.71 t/s, tg_3s =  14.26 t/s
19.33.281.386 I slot print_timing: id  3 | task 10513 | prompt eval time =    6022.83 ms /   184 tokens (   32.73 ms per token,    30.55 tokens per second)
19.33.281.442 I slot print_timing: id  3 | task 10513 |        eval time =   18762.95 ms /   277 tokens (   67.98 ms per token,    14.71 tokens per second)
19.33.281.463 I slot print_timing: id  3 | task 10513 |       total time =   24785.78 ms /   461 tokens
19.33.281.485 I slot print_timing: id  3 | task 10513 |    graphs reused =      10459
19.33.282.796 I slot      release: id  3 | task 10513 | stop processing: n_tokens = 657, truncated = 0
19.33.290.751 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.229 (> 0.100 thold), f_keep = 0.175
19.33.306.439 I slot launch_slot_: id  3 | task 10791 | processing task, is_child = 0
19.46.542.631 I slot print_timing: id  3 | task 10791 | prompt eval time =    8682.48 ms /   263 tokens (   33.01 ms per token,    30.29 tokens per second)
19.46.542.698 I slot print_timing: id  3 | task 10791 |        eval time =    4553.62 ms /    66 tokens (   70.06 ms per token,    14.27 tokens per second)
19.46.542.725 I slot print_timing: id  3 | task 10791 |       total time =   13236.10 ms /   329 tokens
19.46.542.751 I slot print_timing: id  3 | task 10791 |    graphs reused =      10522
19.46.546.327 I slot      release: id  3 | task 10791 | stop processing: n_tokens = 568, truncated = 0
19.46.551.833 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.287 (> 0.100 thold), f_keep = 0.202
19.46.566.709 I slot launch_slot_: id  3 | task 10858 | processing task, is_child = 0
19.59.934.521 I slot print_timing: id  3 | task 10858 | prompt eval time =    6898.45 ms /   207 tokens (   33.33 ms per token,    30.01 tokens per second)
19.59.934.585 I slot print_timing: id  3 | task 10858 |        eval time =    6469.27 ms /    99 tokens (   66.01 ms per token,    15.15 tokens per second)
19.59.934.612 I slot print_timing: id  3 | task 10858 |       total time =   13367.72 ms /   306 tokens
19.59.934.638 I slot print_timing: id  3 | task 10858 |    graphs reused =      10619
19.59.935.853 I slot      release: id  3 | task 10858 | stop processing: n_tokens = 499, truncated = 0
19.59.943.620 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.299 (> 0.100 thold), f_keep = 0.230
19.59.956.248 I slot launch_slot_: id  3 | task 10958 | processing task, is_child = 0
20.09.752.167 I slot print_timing: id  3 | task 10958 | prompt eval time =    4722.37 ms /   144 tokens (   32.79 ms per token,    30.49 tokens per second)
20.09.752.250 I slot print_timing: id  3 | task 10958 |        eval time =    5073.40 ms /    78 tokens (   65.89 ms per token,    15.18 tokens per second)
20.09.752.265 I slot print_timing: id  3 | task 10958 |       total time =    9795.77 ms /   222 tokens
20.09.752.267 I slot print_timing: id  3 | task 10958 |    graphs reused =      10695
20.09.752.354 I slot      release: id  3 | task 10958 | stop processing: n_tokens = 461, truncated = 0
20.09.761.059 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.414 (> 0.100 thold), f_keep = 0.249
20.09.772.360 I slot launch_slot_: id  3 | task 11037 | processing task, is_child = 0
20.17.399.205 I slot print_timing: id  3 | task 11037 | prompt eval time =    2775.81 ms /    84 tokens (   33.05 ms per token,    30.26 tokens per second)
20.17.399.264 I slot print_timing: id  3 | task 11037 |        eval time =    4850.95 ms /    75 tokens (   65.55 ms per token,    15.25 tokens per second)
20.17.399.304 I slot print_timing: id  3 | task 11037 |       total time =    7626.76 ms /   159 tokens
20.17.399.329 I slot print_timing: id  3 | task 11037 |    graphs reused =      10768
20.17.400.540 I slot      release: id  3 | task 11037 | stop processing: n_tokens = 352, truncated = 0
20.17.408.916 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.257 (> 0.100 thold), f_keep = 0.327
20.17.419.367 I slot launch_slot_: id  3 | task 11113 | processing task, is_child = 0
20.28.478.592 I slot print_timing: id  3 | task 11113 | prompt eval time =    6596.89 ms /   199 tokens (   33.15 ms per token,    30.17 tokens per second)
20.28.478.657 I slot print_timing: id  3 | task 11113 |        eval time =    4462.25 ms /    68 tokens (   66.60 ms per token,    15.01 tokens per second)
20.28.478.687 I slot print_timing: id  3 | task 11113 |       total time =   11059.14 ms /   267 tokens
20.28.478.713 I slot print_timing: id  3 | task 11113 |    graphs reused =      10833
20.28.479.994 I slot      release: id  3 | task 11113 | stop processing: n_tokens = 514, truncated = 0
20.28.487.747 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.344 (> 0.100 thold), f_keep = 0.224
20.28.500.349 I slot launch_slot_: id  3 | task 11182 | processing task, is_child = 0
20.39.616.135 I slot print_timing: id  3 | task 11182 | prompt eval time =    4693.64 ms /   140 tokens (   33.53 ms per token,    29.83 tokens per second)
20.39.616.196 I slot print_timing: id  3 | task 11182 |        eval time =    6422.05 ms /    99 tokens (   65.53 ms per token,    15.26 tokens per second)
20.39.616.226 I slot print_timing: id  3 | task 11182 |       total time =   11115.69 ms /   239 tokens
20.39.616.252 I slot print_timing: id  3 | task 11182 |    graphs reused =      10930
20.39.616.660 I slot      release: id  3 | task 11182 | stop processing: n_tokens = 432, truncated = 0
20.39.625.355 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.279 (> 0.100 thold), f_keep = 0.266
20.39.637.800 I slot launch_slot_: id  3 | task 11282 | processing task, is_child = 0
20.51.851.043 I slot print_timing: id  3 | task 11282 | n_gen =    100, tg =  15.29 t/s, tg_3s =  15.44 t/s
20.54.913.973 I slot print_timing: id  3 | task 11282 | n_gen =    144, tg =  14.99 t/s, tg_3s =  14.37 t/s
20.57.969.718 I slot print_timing: id  3 | task 11282 | n_gen =    188, tg =  14.85 t/s, tg_3s =  14.40 t/s
21.01.037.304 I slot print_timing: id  3 | task 11282 | n_gen =    232, tg =  14.75 t/s, tg_3s =  14.34 t/s
21.03.792.850 I slot print_timing: id  3 | task 11282 | prompt eval time =    5737.63 ms /   172 tokens (   33.36 ms per token,    29.98 tokens per second)
21.03.792.859 I slot print_timing: id  3 | task 11282 |        eval time =   18417.33 ms /   271 tokens (   68.21 ms per token,    14.66 tokens per second)
21.03.792.860 I slot print_timing: id  3 | task 11282 |       total time =   24154.96 ms /   443 tokens
21.03.792.861 I slot print_timing: id  3 | task 11282 |    graphs reused =      11198
21.03.792.939 I slot      release: id  3 | task 11282 | stop processing: n_tokens = 682, truncated = 0
21.03.801.893 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.385 (> 0.100 thold), f_keep = 0.169
21.03.817.757 I slot launch_slot_: id  3 | task 11554 | processing task, is_child = 0
21.13.710.817 I slot print_timing: id  3 | task 11554 | n_gen =    100, tg =  15.47 t/s, tg_3s =  15.62 t/s
21.16.512.920 I slot print_timing: id  3 | task 11554 | prompt eval time =    3492.87 ms /   105 tokens (   33.27 ms per token,    30.06 tokens per second)
21.16.512.976 I slot print_timing: id  3 | task 11554 |        eval time =    9202.20 ms /   143 tokens (   64.80 ms per token,    15.43 tokens per second)
21.16.513.001 I slot print_timing: id  3 | task 11554 |       total time =   12695.07 ms /   248 tokens
21.16.513.022 I slot print_timing: id  3 | task 11554 |    graphs reused =      11339
21.16.517.315 I slot      release: id  3 | task 11554 | stop processing: n_tokens = 441, truncated = 0
21.16.522.036 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.280 (> 0.100 thold), f_keep = 0.261
21.16.532.548 I slot launch_slot_: id  3 | task 11698 | processing task, is_child = 0
21.28.762.279 I slot print_timing: id  3 | task 11698 | n_gen =    100, tg =  15.13 t/s, tg_3s =  15.29 t/s
21.31.766.888 I slot print_timing: id  3 | task 11698 | n_gen =    144, tg =  14.98 t/s, tg_3s =  14.64 t/s
21.34.820.103 I slot print_timing: id  3 | task 11698 | n_gen =    188, tg =  14.84 t/s, tg_3s =  14.41 t/s
21.37.866.202 I slot print_timing: id  3 | task 11698 | n_gen =    231, tg =  14.70 t/s, tg_3s =  14.12 t/s
21.40.504.099 I slot print_timing: id  3 | task 11698 | prompt eval time =    5687.61 ms /   171 tokens (   33.26 ms per token,    30.07 tokens per second)
21.40.504.108 I slot print_timing: id  3 | task 11698 |        eval time =   18283.87 ms /   269 tokens (   68.22 ms per token,    14.66 tokens per second)
21.40.504.109 I slot print_timing: id  3 | task 11698 |       total time =   23971.48 ms /   440 tokens
21.40.504.110 I slot print_timing: id  3 | task 11698 |    graphs reused =      11605
21.40.504.189 I slot      release: id  3 | task 11698 | stop processing: n_tokens = 679, truncated = 0
21.40.513.374 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.358 (> 0.100 thold), f_keep = 0.169
21.40.529.203 I slot launch_slot_: id  3 | task 11968 | processing task, is_child = 0
21.50.929.065 I slot print_timing: id  3 | task 11968 | prompt eval time =    4126.00 ms /   123 tokens (   33.54 ms per token,    29.81 tokens per second)
21.50.929.075 I slot print_timing: id  3 | task 11968 |        eval time =    6273.79 ms /    98 tokens (   64.68 ms per token,    15.46 tokens per second)
21.50.929.076 I slot print_timing: id  3 | task 11968 |       total time =   10399.80 ms /   221 tokens
21.50.929.077 I slot print_timing: id  3 | task 11968 |    graphs reused =      11701
21.50.933.323 I slot      release: id  3 | task 11968 | stop processing: n_tokens = 418, truncated = 0
21.50.938.203 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.239 (> 0.100 thold), f_keep = 0.275
21.50.949.906 I slot launch_slot_: id  3 | task 12067 | processing task, is_child = 0
22.05.547.343 I slot print_timing: id  3 | task 12067 | n_gen =    100, tg =  14.75 t/s, tg_3s =  14.90 t/s
22.08.596.431 I slot print_timing: id  3 | task 12067 | n_gen =    144, tg =  14.65 t/s, tg_3s =  14.43 t/s
22.11.619.688 I slot print_timing: id  3 | task 12067 | n_gen =    187, tg =  14.55 t/s, tg_3s =  14.22 t/s
22.13.227.666 I slot print_timing: id  3 | task 12067 | prompt eval time =    7885.71 ms /   242 tokens (   32.59 ms per token,    30.69 tokens per second)
22.13.227.726 I slot print_timing: id  3 | task 12067 |        eval time =   14392.00 ms /   210 tokens (   68.86 ms per token,    14.52 tokens per second)
22.13.227.753 I slot print_timing: id  3 | task 12067 |       total time =   22277.71 ms /   452 tokens
22.13.227.795 I slot print_timing: id  3 | task 12067 |    graphs reused =      11908
22.13.228.980 I slot      release: id  3 | task 12067 | stop processing: n_tokens = 691, truncated = 0
22.13.238.365 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.526 (> 0.100 thold), f_keep = 0.347
22.13.253.796 I slot launch_slot_: id  3 | task 12278 | processing task, is_child = 0
22.25.710.431 I slot print_timing: id  3 | task 12278 | prompt eval time =    7027.54 ms /   213 tokens (   32.99 ms per token,    30.31 tokens per second)
22.25.710.487 I slot print_timing: id  3 | task 12278 |        eval time =    5429.01 ms /    82 tokens (   67.02 ms per token,    14.92 tokens per second)
22.25.710.508 I slot print_timing: id  3 | task 12278 |       total time =   12456.55 ms /   295 tokens
22.25.710.530 I slot print_timing: id  3 | task 12278 |    graphs reused =      11987
22.25.710.891 I slot      release: id  3 | task 12278 | stop processing: n_tokens = 537, truncated = 0
22.25.719.709 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.318 (> 0.100 thold), f_keep = 0.214
22.25.732.742 I slot launch_slot_: id  3 | task 12361 | processing task, is_child = 0
22.37.894.928 I slot print_timing: id  3 | task 12361 | n_gen =    100, tg =  15.14 t/s, tg_3s =  15.29 t/s
22.39.539.225 I slot print_timing: id  3 | task 12361 | prompt eval time =    5621.32 ms /   168 tokens (   33.46 ms per token,    29.89 tokens per second)
22.39.539.233 I slot print_timing: id  3 | task 12361 |        eval time =    8185.07 ms /   125 tokens (   66.01 ms per token,    15.15 tokens per second)
22.39.539.234 I slot print_timing: id  3 | task 12361 |       total time =   13806.39 ms /   293 tokens
22.39.539.235 I slot print_timing: id  3 | task 12361 |    graphs reused =      12110
22.39.539.327 I slot      release: id  3 | task 12361 | stop processing: n_tokens = 486, truncated = 0
22.39.547.949 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.371 (> 0.100 thold), f_keep = 0.237
22.39.562.253 I slot launch_slot_: id  3 | task 12487 | processing task, is_child = 0
22.45.428.749 I slot print_timing: id  3 | task 12487 | prompt eval time =    2370.35 ms /    70 tokens (   33.86 ms per token,    29.53 tokens per second)
22.45.428.764 I slot print_timing: id  3 | task 12487 |        eval time =    3496.01 ms /    54 tokens (   65.96 ms per token,    15.16 tokens per second)
22.45.428.765 I slot print_timing: id  3 | task 12487 |       total time =    5866.36 ms /   124 tokens
22.45.428.766 I slot print_timing: id  3 | task 12487 |    graphs reused =      12162
22.45.429.086 I slot      release: id  3 | task 12487 | stop processing: n_tokens = 363, truncated = 0
22.45.437.663 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.736 (> 0.100 thold), f_keep = 0.661
22.45.437.855 I slot launch_slot_: id  3 | task 12542 | processing task, is_child = 0
22.53.850.815 I slot print_timing: id  3 | task 12542 | prompt eval time =    2884.53 ms /    86 tokens (   33.54 ms per token,    29.81 tokens per second)
22.53.850.823 I slot print_timing: id  3 | task 12542 |        eval time =    5528.37 ms /    86 tokens (   65.04 ms per token,    15.38 tokens per second)
22.53.850.824 I slot print_timing: id  3 | task 12542 |       total time =    8412.90 ms /   172 tokens
22.53.850.825 I slot print_timing: id  3 | task 12542 |    graphs reused =      12246
22.53.850.908 I slot      release: id  3 | task 12542 | stop processing: n_tokens = 411, truncated = 0
22.53.859.876 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.548 (> 0.100 thold), f_keep = 0.584
22.53.860.069 I slot launch_slot_: id  3 | task 12629 | processing task, is_child = 0
23.07.048.480 I slot print_timing: id  3 | task 12629 | n_gen =    100, tg =  14.89 t/s, tg_3s =  15.05 t/s
23.07.826.643 I slot print_timing: id  3 | task 12629 | prompt eval time =    6541.80 ms /   198 tokens (   33.04 ms per token,    30.27 tokens per second)
23.07.826.722 I slot print_timing: id  3 | task 12629 |        eval time =    7424.72 ms /   111 tokens (   67.50 ms per token,    14.82 tokens per second)
23.07.826.744 I slot print_timing: id  3 | task 12629 |       total time =   13966.52 ms /   309 tokens
23.07.826.766 I slot print_timing: id  3 | task 12629 |    graphs reused =      12354
23.07.826.869 I slot      release: id  3 | task 12629 | stop processing: n_tokens = 548, truncated = 0
23.07.835.670 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.358 (> 0.100 thold), f_keep = 0.210
23.07.849.933 I slot launch_slot_: id  3 | task 12741 | processing task, is_child = 0
23.18.630.533 I slot print_timing: id  3 | task 12741 | n_gen =    100, tg =  15.18 t/s, tg_3s =  15.33 t/s
23.21.662.377 I slot print_timing: id  3 | task 12741 | prompt eval time =    4259.35 ms /   127 tokens (   33.54 ms per token,    29.82 tokens per second)
23.21.662.434 I slot print_timing: id  3 | task 12741 |        eval time =    9553.00 ms /   146 tokens (   65.88 ms per token,    15.18 tokens per second)
23.21.662.456 I slot print_timing: id  3 | task 12741 |       total time =   13812.35 ms /   273 tokens
23.21.662.478 I slot print_timing: id  3 | task 12741 |    graphs reused =      12498
23.21.663.822 I slot      release: id  3 | task 12741 | stop processing: n_tokens = 466, truncated = 0
23.21.671.742 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.280 (> 0.100 thold), f_keep = 0.247
23.21.685.026 I slot launch_slot_: id  3 | task 12888 | processing task, is_child = 0
23.32.536.723 I slot print_timing: id  3 | task 12888 | prompt eval time =    5709.66 ms /   171 tokens (   33.39 ms per token,    29.95 tokens per second)
23.32.536.790 I slot print_timing: id  3 | task 12888 |        eval time =    5141.94 ms /    78 tokens (   66.78 ms per token,    14.97 tokens per second)
23.32.536.817 I slot print_timing: id  3 | task 12888 |       total time =   10851.60 ms /   249 tokens
23.32.536.843 I slot print_timing: id  3 | task 12888 |    graphs reused =      12574
23.32.536.947 I slot      release: id  3 | task 12888 | stop processing: n_tokens = 488, truncated = 0
23.32.545.823 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.361 (> 0.100 thold), f_keep = 0.236
23.32.558.806 I slot launch_slot_: id  3 | task 12967 | processing task, is_child = 0
23.42.990.836 I slot print_timing: id  3 | task 12967 | prompt eval time =    4164.19 ms /   125 tokens (   33.31 ms per token,    30.02 tokens per second)
23.42.990.849 I slot print_timing: id  3 | task 12967 |        eval time =    6267.74 ms /    97 tokens (   65.29 ms per token,    15.32 tokens per second)
23.42.990.850 I slot print_timing: id  3 | task 12967 |       total time =   10431.93 ms /   222 tokens
23.42.990.852 I slot print_timing: id  3 | task 12967 |    graphs reused =      12669
23.42.990.920 I slot      release: id  3 | task 12967 | stop processing: n_tokens = 415, truncated = 0
23.42.999.959 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.248 (> 0.100 thold), f_keep = 0.277
23.43.011.392 I slot launch_slot_: id  3 | task 13065 | processing task, is_child = 0
23.57.141.407 I slot print_timing: id  3 | task 13065 | n_gen =    100, tg =  14.62 t/s, tg_3s =  14.77 t/s
23.57.831.890 I slot print_timing: id  3 | task 13065 | prompt eval time =    7358.12 ms /   224 tokens (   32.85 ms per token,    30.44 tokens per second)
23.57.831.899 I slot print_timing: id  3 | task 13065 |        eval time =    7462.32 ms /   110 tokens (   68.46 ms per token,    14.61 tokens per second)
23.57.831.900 I slot print_timing: id  3 | task 13065 |       total time =   14820.44 ms /   334 tokens
23.57.831.901 I slot print_timing: id  3 | task 13065 |    graphs reused =      12776
23.57.831.985 I slot      release: id  3 | task 13065 | stop processing: n_tokens = 573, truncated = 0
23.57.840.898 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.327 (> 0.100 thold), f_keep = 0.201
23.57.855.412 I slot launch_slot_: id  3 | task 13176 | processing task, is_child = 0
24.09.632.940 I slot print_timing: id  3 | task 13176 | n_gen =    100, tg =  15.30 t/s, tg_3s =  15.45 t/s
24.12.649.689 I slot print_timing: id  3 | task 13176 | n_gen =    145, tg =  15.18 t/s, tg_3s =  14.92 t/s
24.13.059.721 I slot print_timing: id  3 | task 13176 | prompt eval time =    5306.87 ms /   158 tokens (   33.59 ms per token,    29.77 tokens per second)
24.13.059.728 I slot print_timing: id  3 | task 13176 |        eval time =    9897.39 ms /   151 tokens (   65.98 ms per token,    15.16 tokens per second)
24.13.059.729 I slot print_timing: id  3 | task 13176 |       total time =   15204.26 ms /   309 tokens
24.13.059.730 I slot print_timing: id  3 | task 13176 |    graphs reused =      12925
24.13.059.804 I slot      release: id  3 | task 13176 | stop processing: n_tokens = 502, truncated = 0
24.13.068.814 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.284 (> 0.100 thold), f_keep = 0.229
24.13.082.218 I slot launch_slot_: id  3 | task 13328 | processing task, is_child = 0
24.23.340.754 I slot print_timing: id  3 | task 13328 | prompt eval time =    5458.95 ms /   165 tokens (   33.08 ms per token,    30.23 tokens per second)
24.23.340.814 I slot print_timing: id  3 | task 13328 |        eval time =    4799.46 ms /    73 tokens (   66.66 ms per token,    15.00 tokens per second)
